gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,0,270.4412648677826
1,43,1.4609400609975093e-13,3.956244387471656e-13,0.0,1.2174500508312578e-12,0,270.4412648677826
2,41,3.349636500255339e-11,1.4665621765176558e-10,0.0,7.437258263850433e-10,0,270.4412648677826
3,48,5.244525036438224e-10,2.519404772583228e-09,0.0,1.800377163918855e-08,0,270.4412648677826
4,42,1.7794126862134305e-08,8.775533858523242e-08,0.0,6.062491643646415e-07,0,270.4412648677826
5,46,3.8079066391817026e-06,2.1009285729708375e-05,0.0,0.00014490719855701114,0,270.4412648677826
6,45,5.969244682302239e-05,0.00018077919001443073,0.0,0.0007641328770918337,0,270.4412648677826
7,48,0.0001773878921966467,0.00028625599344525007,0.0,0.0009500681698039539,0,270.4412648677826
8,42,0.00039309366940562556,0.0003014317522346321,1.4336062968782012e-07,0.0008596620321507267,0,270.4412648677826
9,42,0.0004285880485854674,0.00033194861689953757,1.2174500508312578e-12,0.000956308767260068,0,270.4412648677826
10,44,0.0005039950039449282,0.00032884405754447,1.4336062968782012e-07,0.0009610105065624443,0,270.4412648677826
11,44,0.0005803199134049163,0.00031962093101635766,1.2174500508312578e-12,0.0009610105065624443,0,270.4412648677826
12,46,0.0004440334906987415,0.00035101835821012723,0.0,0.0009610105065624443,0,270.4412648677826
13,47,0.0005065250856638346,0.00032789804986298426,0.0,0.0009610105065624443,0,270.4412648677826
14,39,0.0005890103672569974,0.0003153643145264368,0.0,0.0009610105065624443,0,270.4412648677826
15,48,0.0005450493105620779,0.00032093620739063593,1.4336062968782012e-07,0.0009610105065624443,0,270.4412648677826
16,44,0.0005136010177717613,0.0003674299196285638,0.0,0.0009610105065624443,0,270.4412648677826
17,44,0.0005847957826339928,0.00036260018653855097,0.0,0.0009610105065624443,0,270.4412648677826
18,45,0.0007659938118589056,0.0002575703315711561,7.961854051798031e-07,0.0009610105065624443,0,270.4412648677826
19,47,0.000537672831750822,0.0004217271989420708,0.0,0.0009610105065624443,0,270.4412648677826
20,44,-0.019532430506040623,0.1400672988502679,-1.0,0.0009610105065624443,0,270.4412648677826
21,46,0.000548379122712055,0.0003968807359776637,1.2174500508312578e-12,0.0009610105065624443,0,270.4412648677826
22,46,0.000685666924090535,0.0003518199627053357,4.5750171208623004e-10,0.0009610105065624443,0,270.4412648677826
23,47,0.0006256689931683699,0.00040777398925248716,5.569194348297225e-08,0.0010894444905644057,0,270.4412648677826
24,45,0.000655862590450641,0.00038695983760563376,0.0,0.0010894444905644057,0,270.4412648677826
25,42,0.0008386450512640731,0.0004068127283919578,4.5750171208623004e-10,0.001639556866330141,0,270.4412648677826
26,45,0.0009053773192460065,0.0005201151369733614,0.0,0.001639556866330141,0,270.4412648677826
27,46,0.001148974510133736,0.000492717180938582,0.0,0.001639556866330141,0,270.4412648677826
28,43,0.0012383591025589143,0.0004686906714790541,0.0,0.001639556866330141,0,270.4412648677826
29,42,0.0013098863195357808,0.0004483774499195853,0.0,0.001639556866330141,0,270.4412648677826
30,46,0.001295514703975929,0.000537238618219395,0.0,0.001639556866330141,0,270.4412648677826
31,48,0.0014108508242477624,0.0003756708982660677,1.9461398269222909e-07,0.001639556866330141,0,270.4412648677826
32,46,0.0013335677693008688,0.000532244043399423,0.0,0.001639556866330141,0,270.4412648677826
33,41,0.001486940041417474,0.00039514270811251873,1.1624938175107342e-06,0.001639556866330141,0,270.4412648677826
34,42,0.0014549433706321896,0.0003985840721823927,0.0,0.001639556866330141,0,270.4412648677826
35,45,0.0013396017458185677,0.0005096245971777715,4.147638064961479e-09,0.001639556866330141,0,270.4412648677826
36,45,0.0013101498122847926,0.0005678701551747664,0.0,0.001639556866330141,0,270.4412648677826
37,45,0.0012481621677927727,0.0005792275440443149,1.9461398269222909e-07,0.001639556866330141,0,270.4412648677826
38,48,0.001285912765165264,0.0005854274637702852,0.0,0.001639556866330141,0,270.4412648677826
39,46,0.001342520730689621,0.0005212080039838986,0.0,0.001639556866330141,0,270.4412648677826
40,47,0.0013251401658776502,0.0005156404706224959,0.0,0.001639556866330141,0,270.4412648677826
41,45,0.0013647212534394096,0.0005570186514807451,0.0,0.001639556866330141,0,270.4412648677826
42,43,0.0013770808666001715,0.0004973156452844951,2.682436328909049e-06,0.001639556866330141,0,270.4412648677826
43,46,0.001415089160646983,0.0004261992457318612,0.0,0.001639556866330141,0,270.4412648677826
44,44,0.0013626768133633304,0.0004900393495620033,1.2174500508312578e-12,0.001639556866330141,0,270.4412648677826
45,43,0.0013153892370065784,0.0005230575692809146,1.2174500508312578e-12,0.001639556866330141,0,270.4412648677826
46,41,0.0013582545115969147,0.0005409585345825526,0.0,0.001639556866330141,0,270.4412648677826
47,48,0.0015687185521623729,0.0002475358243392892,1.2174500508312578e-12,0.001639556866330141,0,270.4412648677826
48,47,0.0013701966859537942,0.0005063603797094318,1.0523861526299372e-06,0.001639556866330141,0,270.4412648677826
49,46,0.0014141344867173822,0.00045056439239711744,0.0,0.001639556866330141,0,270.4412648677826
50,46,0.0013877097499771546,0.0004544369211372244,4.147638064961479e-09,0.001639556866330141,0,270.4412648677826
51,47,0.0014269941630364847,0.0004934239601791524,1.0523861526299372e-06,0.001639556866330141,0,270.4412648677826
52,44,0.001466145803139199,0.00039690580634735534,0.0,0.001639556866330141,0,270.4412648677826
53,47,0.0014626032529346717,0.00043311203597826473,1.9461398269222909e-07,0.001639556866330141,0,270.4412648677826
54,42,0.0012083744891344173,0.0006301085165129923,0.0,0.001639556866330141,0,270.4412648677826
55,47,0.0012923106684684226,0.0005593101730014413,1.0523861526299372e-06,0.001639556866330141,0,270.4412648677826
56,48,-0.018698442994254025,0.14018688781537517,-1.0,0.001639556866330141,0,270.4412648677826
57,44,0.0013743337325690696,0.0004962353196276382,1.9461398269222909e-07,0.001639556866330141,0,270.4412648677826
58,46,0.00130347650687654,0.00055693863695693,0.0,0.001639556866330141,0,270.4412648677826
59,43,0.0014602474466555116,0.00042558435065242985,1.9461398269222909e-07,0.001639556866330141,0,270.4412648677826
60,47,0.0013204508106985486,0.0005465897028544329,0.0,0.001639556866330141,0,270.4412648677826
61,39,0.0013508658370558176,0.0005347485333737608,1.0523861526299372e-06,0.001639556866330141,0,270.4412648677826
62,45,0.0015540891867567325,0.0003039415855412782,4.889706540868514e-06,0.002364733914228588,0,270.4412648677826
63,45,0.0014139299220116064,0.0006377085278147021,0.0,0.002364733914228588,0,270.4412648677826
64,46,0.0015178931305147826,0.0006788833893153661,6.851042987828531e-07,0.0024123924005429744,0,270.4412648677826
65,47,0.0016681289753101344,0.0008147290285741457,1.0782435352484834e-06,0.0024123924005429744,0,270.4412648677826
66,41,0.001985804122405119,0.0007679642125458772,0.0,0.0024123924005429744,0,270.4412648677826
67,44,0.0016348527943701712,0.0009919810363724247,0.0,0.0024123924005429744,0,270.4412648677826
68,44,0.0019291447316554652,0.0008720798312265974,0.0,0.0025875384017115997,0,270.4412648677826
69,48,0.001628577249749158,0.0009892898739119812,0.0,0.0025875384017115997,0,270.4412648677826
70,43,0.0018119417791015785,0.000953508945735608,0.0,0.0025875384017115997,0,270.4412648677826
71,46,0.0020193374483052622,0.0008309449212535535,2.855463698334666e-07,0.0025875384017115997,0,270.4412648677826
72,47,-0.01823310030244777,0.140256079766477,-1.0,0.0025875384017115997,0,270.4412648677826
73,47,0.0019497568141299342,0.0009626279791206859,0.0,0.0026075095439537085,0,270.4412648677826
74,48,0.001984155361711057,0.0009264233501468613,1.0813420545582693e-08,0.0026075095439537085,0,270.4412648677826
75,49,0.0018871927920833132,0.000982626688667751,0.0,0.0026075095439537085,0,270.4412648677826
76,48,0.0019385974357045185,0.00092288876275296,0.0,0.0026075095439537085,0,270.4412648677826
77,46,0.002198471451230433,0.0007667953140733571,2.855463698334666e-07,0.0026075095439537085,0,270.4412648677826
78,45,0.0020469750145289747,0.0008611773906461001,0.0,0.0026075095439537085,0,270.4412648677826
79,45,0.001852334931056987,0.0010386293061750403,0.0,0.0026075095439537085,0,270.4412648677826
80,48,0.0017177211260236327,0.0010209147132820818,7.115705423658185e-07,0.0026075095439537085,0,270.4412648677826
81,44,0.0019636718341613144,0.0008958386663806564,7.115705423658185e-07,0.0026432185629269257,0,270.4412648677826
82,44,0.0018584911476885089,0.0009651560291780451,0.0,0.0026432185629269257,0,270.4412648677826
83,44,0.001976920325694351,0.0009066656025061341,1.806173842740728e-08,0.0026432185629269257,0,270.4412648677826
84,45,0.0022044789410559924,0.0006889048776290402,1.5789458277656086e-05,0.0026432185629269257,0,270.4412648677826
85,49,0.001843688594381858,0.0010319281673760207,7.115705423658185e-07,0.0026432185629269257,0,270.4412648677826
86,47,0.001878752993918349,0.0010182686954536904,0.0,0.0026432185629269257,0,270.4412648677826
87,45,0.0018524475326859827,0.0010327789489077027,1.806173842740728e-08,0.0026432185629269257,0,270.4412648677826
88,39,0.0024265002421046187,0.0005702085479493256,0.0,0.0026432185629269257,0,270.4412648677826
89,45,0.0020460153967492172,0.0009451325207774231,2.855463698334666e-07,0.0026432185629269257,0,270.4412648677826
90,49,0.0017754137316816731,0.0010055885791818093,0.0,0.0026432185629269257,0,270.4412648677826
