gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,1,474.6888544559479
1,48,2.1914100914962642e-13,4.677290357004888e-13,0.0,1.2174500508312578e-12,1,474.6888544559479
2,47,1.2261421353838854e-10,2.719761069761482e-10,0.0,7.437258263850433e-10,1,474.6888544559479
3,45,4.5898088471715615e-10,6.813419933345447e-10,0.0,4.4593252930584904e-09,1,474.6888544559479
4,45,7.233776050967364e-10,6.711753575771989e-10,0.0,4.4593252930584904e-09,1,474.6888544559479
5,44,1.1536675522744634e-09,1.4145779213954236e-09,0.0,4.4593252930584904e-09,1,474.6888544559479
6,40,1.7081894112607735e-09,1.6643153146966917e-09,0.0,5.4820457098936455e-09,1,474.6888544559479
7,48,1.8615552510533101e-09,2.154458109308859e-09,0.0,6.520519655250017e-09,1,474.6888544559479
8,43,2.1678649388311707e-09,2.2608372031090185e-09,0.0,7.05899278650069e-09,1,474.6888544559479
9,43,-0.01999999693603154,0.1400000004377098,-1.0,7.478753922853271e-09,1,474.6888544559479
10,43,1.6734244116052925e-08,7.59389848228951e-08,0.0,5.413780635544914e-07,1,474.6888544559479
11,49,2.1625706179271964e-06,1.4550746066563724e-05,0.0,0.00010400545516549833,1,474.6888544559479
12,47,8.175179485014408e-06,2.503737525975053e-05,0.0,0.00010400545516549833,1,474.6888544559479
13,39,-0.019974562840624432,0.14000364786544048,-1.0,0.0004104827615960585,1,474.6888544559479
14,46,0.00011463162198329037,0.0003391615109364606,0.0,0.002321915148132799,1,474.6888544559479
15,46,-0.019899387662710398,0.14001446357333883,-1.0,0.000734604220029685,1,474.6888544559479
16,45,0.00012468636483624343,0.000157541894720521,2.460781350840386e-15,0.0006490250034143723,1,474.6888544559479
17,45,-0.019820338766032793,0.1400257949197914,-1.0,0.0006490250034143723,1,474.6888544559479
18,45,0.00029583649774215566,0.00045824551207420815,0.0,0.0022988257095835282,1,474.6888544559479
19,46,0.00031996688593715126,0.000475187890058673,5.636649244664557e-10,0.0023634359297061117,1,474.6888544559479
20,47,0.00028545973223797957,0.0005407865007160448,0.0,0.0022988257095835282,1,474.6888544559479
21,40,-0.01964284314719198,0.14005185049750662,-1.0,0.0022988257095835282,1,474.6888544559479
22,44,0.00048308958693948125,0.0005883669904039748,0.0,0.0023634359297061117,1,474.6888544559479
23,41,0.0008630041458465854,0.0007805616464043808,0.0,0.0023634359297061117,1,474.6888544559479
24,47,0.0006362073435595452,0.0008724921121266267,0.0,0.002428890852800712,1,474.6888544559479
25,44,0.0008977160106780197,0.0010012032414106033,0.0,0.002428890852800712,1,474.6888544559479
26,45,0.0008360427338763517,0.0009857755144334565,2.7666220843928216e-08,0.002428890852800712,1,474.6888544559479
27,42,0.0010992982501301792,0.001056284339206799,4.954730201582916e-18,0.002428890852800712,1,474.6888544559479
28,45,0.0009148716557579767,0.0010625078333191284,0.0,0.002428890852800712,1,474.6888544559479
29,46,0.0008988716806015693,0.0010630991540950406,1.742274256465961e-09,0.002428890852800712,1,474.6888544559479
30,44,0.0010973477785493348,0.0010982716848318681,0.0,0.002428890852800712,1,474.6888544559479
31,48,-0.01891842430890798,0.14015901360139033,-1.0,0.002428890852800712,1,474.6888544559479
