gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,0,121.02887535095215
1,44,1.4609400609975093e-13,3.956244387471656e-13,0.0,1.2174500508312578e-12,0,121.02887535095215
2,46,3.6144537759906146e-12,2.2174292478181117e-11,0.0,1.5878427278284035e-10,0,121.02887535095215
3,43,6.987343113650972e-10,3.851441203320746e-09,0.0,2.7555709041680806e-08,0,121.02887535095215
4,44,1.0009042631822344e-09,3.893093060659031e-09,0.0,2.7555709041680806e-08,0,121.02887535095215
5,44,-0.019999995884190245,0.1400000005879733,-1.0,7.46242134311558e-08,0,121.02887535095215
6,47,4.159120180718264e-08,9.368219367049311e-08,0.0,5.570749821757518e-07,0,121.02887535095215
7,45,1.7100000379942868e-07,3.4072229639765345e-07,7.707376403764953e-19,1.7883304181541815e-06,0,121.02887535095215
8,46,4.89717898420132e-07,5.600741810926231e-07,8.197384011300828e-13,1.7883304181541815e-06,0,121.02887535095215
9,43,1.6767553059580728e-06,3.1127311693106097e-06,0.0,2.0127724957921364e-05,0,121.02887535095215
10,42,4.693897058895342e-06,7.260046847068016e-06,0.0,2.8555739796882713e-05,0,121.02887535095215
11,45,1.7221099021415748e-05,2.748615490655783e-05,0.0,0.00017687328780151222,0,121.02887535095215
12,45,2.8781265784597792e-05,2.5321434497258184e-05,2.8197934605191316e-07,0.00012703636351355934,0,121.02887535095215
13,47,5.7005039216425436e-05,8.742569763450906e-05,2.9565575139607198e-08,0.00040174087790966883,0,121.02887535095215
14,45,8.749032261238702e-05,0.00011797955430351661,2.0372179484153233e-08,0.00046245031312323,0,121.02887535095215
15,48,0.0001293344692919749,0.0001578781135373936,2.5908210467537577e-11,0.000554565950956057,0,121.02887535095215
16,47,0.00022417348341554027,0.00017033381095746554,8.84546120672291e-08,0.0005455377562615945,0,121.02887535095215
17,40,0.0003020306247498339,0.00018219325926756196,3.800343126877667e-08,0.0005555178378863525,0,121.02887535095215
18,49,0.0003301392905283361,0.00020829316269741272,1.329279607128894e-08,0.0006134364943373218,0,121.02887535095215
19,45,0.0003691822230771636,0.0002205027944754307,7.899260288373047e-09,0.0006122500461713342,0,121.02887535095215
20,46,0.0003902172203276611,0.00022169163984154058,1.2764948489501254e-07,0.0006122500461713342,0,121.02887535095215
21,45,0.00041973095844456633,0.0002221583577263511,1.2764948489501254e-07,0.0006122500461713342,0,121.02887535095215
22,47,0.00044094473648124266,0.00021257758073889573,2.2929808188066478e-07,0.0007076494638224993,0,121.02887535095215
23,47,0.0004290741732598145,0.00021429814793467823,1.6912841667417756e-07,0.0007076494638224993,0,121.02887535095215
24,46,0.00044034969266335363,0.00023688086443986414,1.764964635630698e-07,0.0007271696036442942,0,121.02887535095215
25,45,0.0005502134854446621,0.00022813458730342625,1.2764948489501254e-07,0.00075498229994815,0,121.02887535095215
26,43,0.0005972452410172655,0.00024141696071937267,1.764964635630698e-07,0.00075498229994815,0,121.02887535095215
27,47,0.0006513241686911343,0.00021100406685819968,1.9389871922153964e-06,0.0007640485897739581,0,121.02887535095215
28,44,0.0005929745761610435,0.00028565774055334204,5.96946663538592e-10,0.0007640485897739581,0,121.02887535095215
29,39,0.0005686130388376096,0.00030591171985653226,1.6912841667417756e-07,0.0007646305515345994,0,121.02887535095215
30,47,0.0007047837153429442,0.00016668573528544158,1.764964635630698e-07,0.0007646305515345994,0,121.02887535095215
31,44,0.0006188210955645823,0.00027153546850220854,1.6439563623467032e-06,0.0007646305515345994,0,121.02887535095215
32,44,0.0006436918873902493,0.00024525431291369786,1.764964635630698e-07,0.0007646305515345994,0,121.02887535095215
33,43,0.0005742882976707315,0.0003056263403455941,8.265689931473698e-09,0.0007646305515345994,0,121.02887535095215
34,39,0.0006516631705623621,0.00023984974419576484,1.764964635630698e-07,0.0007692697692408447,0,121.02887535095215
35,46,0.0006457747912375682,0.00024492358746398016,1.717217059299389e-06,0.0007692697692408447,0,121.02887535095215
36,45,0.0006589893873335539,0.0002592799919933059,1.764964635630698e-07,0.0008999729027387868,0,121.02887535095215
37,48,0.0007132376618516102,0.0001824218141268961,3.17195295215193e-05,0.0008999729027387868,0,121.02887535095215
38,43,0.0007585183639227635,0.0001738434370943302,1.3908099356747312e-06,0.0008999729027387868,0,121.02887535095215
39,47,0.0007130852416840461,0.0003032835448831866,3.2166137589592204e-07,0.000904037018237636,0,121.02887535095215
40,45,0.0007762565161573505,0.00026289518830494577,3.931177256380233e-07,0.000904037018237636,0,121.02887535095215
41,47,0.0008199567476087453,0.00023396473435047084,3.931177256380233e-07,0.0009166479808913189,0,121.02887535095215
42,45,0.0008072899386247488,0.00022205112263754578,4.023287915442482e-06,0.0009339813519753429,0,121.02887535095215
43,44,0.0008274313867729999,0.0002128339916888087,4.5019158065665996e-07,0.0009339813519753429,0,121.02887535095215
44,46,0.0008261753914496261,0.00021991600562423202,2.7545384390551603e-06,0.0009339813519753429,0,121.02887535095215
45,47,0.0007957900903242783,0.0002688279975018752,5.96946663538592e-10,0.0009339813519753429,0,121.02887535095215
46,41,0.0007639588581597224,0.0003345162713256807,4.5019158065665996e-07,0.0009339813519753429,0,121.02887535095215
47,44,0.0007912627736629,0.00029046023728628126,4.5019158065665996e-07,0.0009339813519753429,0,121.02887535095215
48,44,0.0008389184008367824,0.00023345425495223157,4.5019158065665996e-07,0.0009339813519753429,0,121.02887535095215
49,43,0.0008721997468367509,0.0001500162260382725,4.5019158065665996e-07,0.0009339813519753429,0,121.02887535095215
50,41,0.0007717911975661266,0.0003062134013253359,5.96946663538592e-10,0.0009339813519753429,0,121.02887535095215
51,44,0.0007882956515652536,0.000285845687416961,4.493064899780245e-06,0.0009339813519753429,0,121.02887535095215
52,45,0.0007645570419316547,0.00030331459956326216,1.1269240348415656e-08,0.0009339813519753429,0,121.02887535095215
53,45,0.0008125574409858887,0.0002467840689499426,4.5019158065665996e-07,0.0009339813519753429,0,121.02887535095215
54,45,0.0008026842266257398,0.00027257498009609536,3.2958374645117445e-05,0.0009339813519753429,0,121.02887535095215
55,45,0.0008457299265983931,0.00021230004434841379,5.96946663538592e-10,0.0009346309972912477,0,121.02887535095215
56,47,0.0008331264050533201,0.0002504859368376216,3.931177256380233e-07,0.0009346309972912477,0,121.02887535095215
57,46,0.000831667150477999,0.00025339620044356243,5.338682257105189e-06,0.0009346309972912477,0,121.02887535095215
