gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,1,127.93710660934448
1,45,3.16537013216127e-13,5.340152826410137e-13,0.0,1.2174500508312578e-12,1,127.93710660934448
2,46,-0.01999999986633115,0.14000000001909554,-1.0,1.715727874615181e-09,1,127.93710660934448
3,48,5.488892346634332e-10,5.019950890227414e-10,0.0,1.715727874615181e-09,1,127.93710660934448
4,45,6.896756171943913e-10,5.615983519681459e-10,0.0,1.715727874615181e-09,1,127.93710660934448
5,48,1.0019912882574633e-09,5.376187873373503e-10,0.0,2.0658156811302683e-09,1,127.93710660934448
6,41,4.821572910031604e-07,3.367856998923805e-06,0.0,2.405715581435147e-05,1,127.93710660934448
7,44,1.1550779951251672e-06,4.900944052762162e-06,0.0,3.0021456452296725e-05,1,127.93710660934448
8,45,4.733771837178135e-06,1.067329385863648e-05,0.0,4.270823203447103e-05,1,127.93710660934448
9,44,1.6285611681300365e-05,1.759473886251809e-05,0.0,4.93981159833596e-05,1,127.93710660934448
10,44,2.7324470666917392e-05,1.6795967223055877e-05,0.0,4.93981159833596e-05,1,127.93710660934448
11,43,3.1478985044748764e-05,1.7155291204333495e-05,0.0,4.9663161311807454e-05,1,127.93710660934448
12,46,3.071031272360049e-05,2.1940095636716652e-05,7.166204403556164e-10,9.433710071046506e-05,1,127.93710660934448
13,45,3.4967462444407494e-05,2.5554661380707135e-05,7.500343498010522e-11,0.00010866465334690463,1,127.93710660934448
14,44,4.184601299287261e-05,3.0415803198616506e-05,0.0,0.00010866465334690463,1,127.93710660934448
15,47,5.0301238707506884e-05,3.665223068312247e-05,4.9223376158707e-10,0.00011584991121792336,1,127.93710660934448
16,46,6.27201556964487e-05,3.9722979621862216e-05,4.759278180691528e-10,0.0001445022448281399,1,127.93710660934448
17,42,6.027961250252641e-05,4.639551705744906e-05,7.437258263850433e-10,0.0001445022448281399,1,127.93710660934448
18,47,6.012721831391331e-05,5.242874330822018e-05,5.363561816007408e-10,0.00014459507653499765,1,127.93710660934448
19,45,8.067652432468612e-05,6.326420979069455e-05,9.139354361482706e-10,0.00014482512407948137,1,127.93710660934448
