gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,3,117.58364152908325
1,44,4.8698002033250314e-14,2.38570512948962e-13,0.0,1.2174500508312578e-12,3,117.58364152908325
2,43,3.010631383765708e-11,1.4566798725701335e-10,0.0,7.437258263850433e-10,3,117.58364152908325
3,46,2.2398002277656043e-10,3.374692437206723e-10,0.0,8.719020148093066e-10,3,117.58364152908325
4,48,6.922808615734159e-10,1.8949090960822192e-09,0.0,1.3748352374274058e-08,3,117.58364152908325
5,45,2.728116061839003e-08,1.0313730123272385e-07,0.0,5.570749821757518e-07,3,117.58364152908325
6,47,1.6119352057978697e-07,4.7377868647766723e-07,0.0,3.241463603275952e-06,3,117.58364152908325
7,40,5.040373537216043e-06,1.8079173375568633e-05,0.0,0.00011720225050469177,3,117.58364152908325
8,45,2.2573546910928938e-05,6.5172590108147e-05,0.0,0.00039133285197204054,3,117.58364152908325
9,43,7.57360453959864e-05,0.0001422263857576648,0.0,0.0006560474858451228,3,117.58364152908325
10,45,0.00016687066240092432,0.0002004725297064554,0.0,0.0006628390147479277,3,117.58364152908325
11,50,0.000201180642356949,0.0002190460344685648,0.0,0.0007670875250645235,3,117.58364152908325
12,45,-0.019732221912427617,0.14003847876198539,-1.0,0.0013824198342622341,3,117.58364152908325
13,46,0.00037338827288171397,0.0005125429465670421,0.0,0.003400528976871352,3,117.58364152908325
14,47,0.0004747283322945514,0.0006743263201192475,0.0,0.003400528976871352,3,117.58364152908325
15,48,0.0006223058154563144,0.0009232613057801603,0.0,0.003400528976871352,3,117.58364152908325
16,48,0.0010367341794639759,0.0011421063334770972,0.0,0.0035733269013768585,3,117.58364152908325
17,41,0.0015853322394947583,0.0012503762504994956,0.0,0.0038334244057632795,3,117.58364152908325
18,46,0.0014807103514314131,0.0014521289974716901,0.0,0.0038334244057632795,3,117.58364152908325
19,43,0.0015826878771385633,0.0015276190378533912,0.0,0.004109009390353028,3,117.58364152908325
20,47,-0.018731104079816135,0.1401907992803736,-1.0,0.004610752423960341,3,117.58364152908325
21,43,0.0018622916798137434,0.0018502435561249325,0.0,0.004802187909592748,3,117.58364152908325
22,44,0.001815042252409345,0.001891795409832491,0.0,0.004802187909592748,3,117.58364152908325
23,43,-0.017719369212936483,0.14034015573126338,-1.0,0.004802187909592748,3,117.58364152908325
24,43,-0.018147359968678643,0.14027920446560085,-1.0,0.004767936012729085,3,117.58364152908325
