gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,3,277.2447419166565
1,48,2.9218801219950186e-13,5.199523784265935e-13,0.0,1.2174500508312578e-12,3,277.2447419166565
2,42,2.2823534514280325e-10,3.8806834820580583e-10,0.0,1.715727874615181e-09,3,277.2447419166565
3,49,1.888048376724125e-09,8.781122827185245e-09,0.0,6.187825558002716e-08,3,277.2447419166565
4,43,1.830903285691987e-08,4.642006401057411e-08,0.0,2.449401162482276e-07,3,277.2447419166565
5,47,4.78248865724874e-08,7.6094906623959e-08,0.0,2.449401162482276e-07,3,277.2447419166565
6,45,1.0944202687022393e-07,1.5969740555478283e-07,0.0,9.99889220150717e-07,3,277.2447419166565
7,43,3.5334552095288864e-07,1.0311297008303861e-06,0.0,7.296287553938062e-06,3,277.2447419166565
8,45,8.655669495545679e-07,2.0592401205804268e-06,0.0,1.0975102867246436e-05,3,277.2447419166565
9,45,2.766497193769903e-06,5.9825793295420935e-06,0.0,3.772029164686997e-05,3,277.2447419166565
10,43,9.76184243184784e-06,1.2312547632390575e-05,0.0,3.8906274299154554e-05,3,277.2447419166565
11,44,2.072725263553355e-05,1.5479235688023753e-05,2.260933140504636e-18,4.9540201981192754e-05,3,277.2447419166565
12,45,-0.019973489385490917,0.14000378813833939,-1.0,4.9540201981192754e-05,3,277.2447419166565
13,44,3.1320732814015936e-05,1.9857509302364198e-05,6.336138759484678e-09,5.2244110869089066e-05,3,277.2447419166565
14,45,3.7809611624545745e-05,1.8747025174774275e-05,5.182010131539041e-08,5.872878774078329e-05,3,277.2447419166565
15,42,-0.01996147571986131,0.14000550602350922,-1.0,0.00012888882635536124,3,277.2447419166565
16,44,5.0616245698575076e-05,3.467274930219457e-05,3.5223632041891834e-08,0.00014602169816985665,3,277.2447419166565
17,44,6.175118441432291e-05,4.6334203593951994e-05,1.0142374578039048e-07,0.00015379824682098427,3,277.2447419166565
18,44,7.009078676251252e-05,5.71757046551453e-05,5.7110482499421415e-09,0.00015379824682098427,3,277.2447419166565
19,49,7.46404315603818e-05,5.9680050111923994e-05,1.8657374389600284e-09,0.00015379824682098427,3,277.2447419166565
20,47,8.107776332767953e-05,6.403357491446102e-05,1.531587440573258e-09,0.00015379824682098427,3,277.2447419166565
21,46,8.97184582704419e-05,6.541725460028869e-05,8.461876776502249e-08,0.0002138247295845634,3,277.2447419166565
22,44,7.898629156457785e-05,6.941877803374071e-05,1.4908655563438998e-08,0.0002138247295845634,3,277.2447419166565
23,46,-0.01989525424029415,0.14001498039786595,-1.0,0.00024945650259665495,3,277.2447419166565
24,41,0.00012386160362276984,8.014733170725722e-05,6.110371152236915e-09,0.00024945650259665495,3,277.2447419166565
25,44,0.000126554685955111,8.900727692682733e-05,6.110371152236915e-09,0.00024945650259665495,3,277.2447419166565
26,47,0.00015672257401479672,9.503435377536242e-05,6.110371152236915e-09,0.0002647740293441551,3,277.2447419166565
27,46,0.00017324954026765916,9.329156620114455e-05,1.5959297506565284e-08,0.0002647740293441551,3,277.2447419166565
28,44,0.00018010879374567816,9.618493892426126e-05,1.1355587550905851e-07,0.0002647740293441551,3,277.2447419166565
29,40,0.0001975410225451619,8.811169327059383e-05,1.1355587550905851e-07,0.00027198987368349603,3,277.2447419166565
30,41,0.00020828059139761307,9.301840199859783e-05,3.13547664017275e-07,0.00029428906945731104,3,277.2447419166565
31,46,0.00017722504922444428,0.00010741537826000714,1.5959297506565284e-08,0.0003000407135697668,3,277.2447419166565
32,49,0.0002192086401182196,9.01606312535506e-05,1.6721988735266227e-08,0.0003043536033200489,3,277.2447419166565
