gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,1,474.07514357566833
1,45,2.434900101662516e-13,4.869800203325032e-13,0.0,1.2174500508312578e-12,1,474.07514357566833
2,45,2.3281297534982012e-10,4.3039032462747683e-10,0.0,1.7157278746143797e-09,1,474.07514357566833
3,48,6.757911201494656e-10,1.9361298476752895e-09,0.0,1.3718190366202913e-08,1,474.07514357566833
4,45,7.48191314365465e-09,3.031471197138396e-08,7.707376403764953e-19,1.8467758061298027e-07,1,474.07514357566833
5,47,3.227718973517733e-08,8.690546914827249e-08,0.0,5.461051852605086e-07,1,474.07514357566833
6,49,1.1830972787327775e-07,2.1252510365243606e-07,0.0,1.2677624915943162e-06,1,474.07514357566833
7,47,8.842189408906339e-07,2.989701477238255e-06,0.0,1.5422905273471216e-05,1,474.07514357566833
8,48,-0.019998281533479035,0.1400002455587457,-1.0,1.7492494160166452e-05,1,474.07514357566833
9,48,9.24328496588102e-06,3.365850365126215e-05,0.0,0.0002379556315340719,1,474.07514357566833
10,43,-0.019993429704875044,0.14000093888479448,-1.0,4.2173084634644505e-05,1,474.07514357566833
11,49,1.4241505304133881e-05,2.2623416334877774e-05,0.0,0.00014843562009909995,1,474.07514357566833
12,42,4.7334318241991575e-05,0.00010695128589677208,0.0,0.0005737791196217826,1,474.07514357566833
13,44,9.23472363430513e-05,0.00014248415297874796,0.0,0.0006842564598832597,1,474.07514357566833
14,48,0.00016666859425780138,0.0003161799846006376,0.0,0.0018473106426393656,1,474.07514357566833
15,47,-0.019748141922567283,0.14003646688437307,-1.0,0.0020205544507270502,1,474.07514357566833
16,48,0.000348180013693338,0.00037720460499015955,0.0,0.0018980608693132414,1,474.07514357566833
17,46,0.0004044464739166475,0.0005132222617591771,0.0,0.0022161315828190067,1,474.07514357566833
18,47,0.0006430452848614101,0.0006783823849532886,0.0,0.0024280265401039293,1,474.07514357566833
19,47,0.0008948661920071415,0.0008383148837425896,1.3748352374274058e-08,0.0024280265401039293,1,474.07514357566833
20,45,-0.019020543446947327,0.14014348706268348,-1.0,0.0025080745862397676,1,474.07514357566833
21,47,0.000981432439178792,0.0009578171569317912,8.368476368444585e-08,0.0025080745862397676,1,474.07514357566833
22,43,-0.018722908218823376,0.1401858139624578,-1.0,0.0025080745862397676,1,474.07514357566833
23,44,0.0010785211026045328,0.001002708808232803,7.437258263853902e-10,0.0025080745862397676,1,474.07514357566833
24,44,0.0011204535228670233,0.001026494376055319,7.437258263853902e-10,0.0025080745862397676,1,474.07514357566833
25,39,0.0013912218446006156,0.0010369829737248539,7.437258263853902e-10,0.0025080745862397676,1,474.07514357566833
26,48,0.0012204109236211582,0.0010298759448494797,4.759278180704567e-10,0.0025080745862397676,1,474.07514357566833
27,42,0.001200002154963045,0.0010618557345818478,4.759278180704567e-10,0.0025080745862397676,1,474.07514357566833
28,44,0.0012958252955132055,0.0010700012945131707,8.368476368444585e-08,0.0025080745862397676,1,474.07514357566833
29,46,0.0010760336167743327,0.0010591004387424997,7.437258263853902e-10,0.0025080745862397676,1,474.07514357566833
30,47,0.0011183382130538983,0.0010381417331596094,4.759278180704567e-10,0.0025080745862397676,1,474.07514357566833
31,45,0.0012369505615229266,0.0010010549907436407,4.759278180704567e-10,0.0025080745862397676,1,474.07514357566833
32,49,0.0011673287259604873,0.0010151776861121306,4.759278180704567e-10,0.0025080745862397676,1,474.07514357566833
33,46,0.0012608508134123847,0.0011024708613961653,7.437258263853902e-10,0.0035112247008568845,1,474.07514357566833
34,45,0.0013248117599473069,0.0011089071298428885,4.759278180704567e-10,0.0035112247008568845,1,474.07514357566833
35,45,0.0015251583001178477,0.0012274176450760125,4.759278180704567e-10,0.0035112247008568845,1,474.07514357566833
36,47,0.0016534759852598513,0.0014856581295107647,7.437258263853902e-10,0.004518659736808818,1,474.07514357566833
