gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,3,121.82427620887756
1,47,1.704430071163761e-13,4.224393790862678e-13,0.0,1.2174500508312578e-12,3,121.82427620887756
2,43,1.24123498971234e-10,3.3142788711164755e-10,0.0,1.7157278746143797e-09,3,121.82427620887756
3,46,3.6930593738004013e-10,7.033337733366342e-10,0.0,4.4593252930584904e-09,3,121.82427620887756
4,46,5.625373140490179e-09,2.327471208605208e-08,0.0,1.1923438532215915e-07,3,121.82427620887756
5,47,1.5864852436895544e-08,3.5914905458440456e-08,0.0,1.1923438532215915e-07,3,121.82427620887756
6,46,6.459817715042457e-08,9.61098585554559e-08,0.0,6.229476440999403e-07,3,121.82427620887756
7,46,3.3333704643888067e-07,1.4606460457296711e-06,0.0,1.0492393821917118e-05,3,121.82427620887756
8,43,8.393361931882281e-07,2.6013253716710985e-06,0.0,1.1947895923687763e-05,3,121.82427620887756
9,45,-0.019998337808226758,0.1400002375139183,-1.0,2.1301592717360654e-05,3,121.82427620887756
10,47,3.788392499075937e-06,6.61771115915059e-06,0.0,2.130261862040745e-05,3,121.82427620887756
11,45,1.1454759371361438e-05,8.943310912261284e-06,0.0,2.563056037486603e-05,3,121.82427620887756
12,46,1.7213476002057516e-05,8.704154024826295e-06,9.346750067880472e-10,3.0324376459173198e-05,3,121.82427620887756
13,44,2.1465230191212783e-05,9.257813560038864e-06,1.2174560206906613e-12,3.6647955129482236e-05,3,121.82427620887756
14,49,2.6185588048908302e-05,1.0876416393710946e-05,6.479072733902507e-10,4.9528868723214225e-05,3,121.82427620887756
15,47,2.592877392037093e-05,1.40617257448705e-05,0.0,5.2419470094037936e-05,3,121.82427620887756
16,47,2.9946807542337563e-05,1.56358501280516e-05,3.723533299178524e-10,4.987227093024495e-05,3,121.82427620887756
17,43,-0.019957234060609456,0.140006113021149,-1.0,0.0001847173407223165,3,121.82427620887756
18,41,-0.01994574897864764,0.14000775503834462,-1.0,0.0001559528614172655,3,121.82427620887756
