gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,0,281.6217873096466
1,45,1.704430071163761e-13,4.224393790862678e-13,0.0,1.2174500508312578e-12,0,281.6217873096466
2,45,7.104185884749553e-11,2.7742110606531265e-10,0.0,1.715727874615181e-09,0,281.6217873096466
3,44,1.1099424441151715e-09,3.124658827813518e-09,0.0,1.7406210188163096e-08,0,281.6217873096466
4,44,1.123542587961701e-08,4.4287664014325926e-08,0.0,2.935371872302275e-07,0,281.6217873096466
5,41,4.667405258230004e-08,8.59213650864583e-08,0.0,2.935371872302275e-07,0,281.6217873096466
6,47,1.4389809442403468e-07,1.669550033140561e-07,0.0,8.840926863879676e-07,0,281.6217873096466
7,46,2.658079366169021e-07,2.1226366997272956e-07,8.197384013035546e-13,8.840926863879676e-07,0,281.6217873096466
8,43,4.6166364415624545e-07,2.519099912893548e-07,8.197384011300828e-13,8.871118018546556e-07,0,281.6217873096466
9,46,7.271162997510942e-07,1.2173376921083166e-06,0.0,8.829723572179898e-06,0,281.6217873096466
10,45,3.2062957130379125e-06,5.924563172903193e-06,2.5908210467537577e-11,2.487530683196333e-05,0,281.6217873096466
11,47,1.0849830641148702e-05,9.902196763557172e-06,8.197384011300828e-13,3.797621230278266e-05,0,281.6217873096466
12,43,1.8706831167868903e-05,1.1149911129009057e-05,1.2174500508312578e-12,3.797621230278266e-05,0,281.6217873096466
13,43,2.3895103436208367e-05,1.3466610174709056e-05,1.3724172456133909e-08,3.797621230278266e-05,0,281.6217873096466
14,44,2.851640384437618e-05,1.379181378718513e-05,1.551493112825536e-07,4.0305375817127494e-05,0,281.6217873096466
15,42,3.0516388187589953e-05,1.3795134756658942e-05,4.0810545636735196e-10,4.0305375817127494e-05,0,281.6217873096466
16,49,3.167866813799623e-05,1.3212628606628383e-05,1.2879542474882042e-07,4.3677966502253286e-05,0,281.6217873096466
17,45,3.0716414127959486e-05,1.4452603533747653e-05,1.2879542474882042e-07,4.3677966502253286e-05,0,281.6217873096466
18,44,3.0450308816475262e-05,1.6112671836046936e-05,1.3724172456133909e-08,4.3677966502253286e-05,0,281.6217873096466
19,46,3.810752247432106e-05,1.177623315567549e-05,4.0810545636735196e-10,4.3677966502253286e-05,0,281.6217873096466
20,44,3.892925547679036e-05,1.2381938503631023e-05,1.5031237674978125e-09,4.406952028037875e-05,0,281.6217873096466
21,40,3.4998751302368116e-05,1.668494195499022e-05,1.5031237674978125e-09,4.406952028037875e-05,0,281.6217873096466
22,45,3.675129890021128e-05,1.5358101222859207e-05,8.835880755813949e-08,4.406952028037875e-05,0,281.6217873096466
23,48,-0.01996281779724926,0.14000531247008455,-1.0,4.406952028037875e-05,0,281.6217873096466
24,43,4.296207825608335e-05,4.866995982208054e-06,1.8833063055692203e-05,5.145881329201845e-05,0,281.6217873096466
25,44,4.2755920321786085e-05,9.937548624748414e-06,2.2524120950836725e-07,6.523487889346343e-05,0,281.6217873096466
26,45,4.2073158093703346e-05,1.541142783388949e-05,2.2524120950836725e-07,6.523487889346343e-05,0,281.6217873096466
27,44,5.204087762474956e-05,1.5691974192741602e-05,8.296925555677857e-10,6.523876432916474e-05,0,281.6217873096466
28,46,-0.019942867682301087,0.1400081626678362,-1.0,6.523876432916474e-05,0,281.6217873096466
29,45,-0.01994767167913145,0.14000747737426855,-1.0,6.575019253787182e-05,0,281.6217873096466
30,43,5.998247178336474e-05,1.3808883882938887e-05,4.61819122380218e-07,6.576897863880149e-05,0,281.6217873096466
31,45,6.209332152380057e-05,8.943901737843414e-06,2.6121730758281482e-05,6.576897863880149e-05,0,281.6217873096466
32,45,5.865940235042604e-05,1.703677232353461e-05,4.773218280684674e-07,6.576897863880149e-05,0,281.6217873096466
33,42,5.681685611275185e-05,1.8086371250780558e-05,4.5279800967867965e-07,6.576897863880149e-05,0,281.6217873096466
34,45,5.837144181978775e-05,1.807202594727183e-05,4.773218280684674e-07,6.936504599273222e-05,0,281.6217873096466
35,44,6.178490764311746e-05,1.345081500812695e-05,4.773218280684674e-07,6.943586400234421e-05,0,281.6217873096466
36,47,5.496477592939053e-05,2.4284813317605457e-05,3.565005298813175e-07,6.943586400234421e-05,0,281.6217873096466
37,48,5.901303474545053e-05,2.1962325472325263e-05,1.6179186722610826e-07,6.997631287433025e-05,0,281.6217873096466
38,45,6.291047248895895e-05,1.758070080206479e-05,3.565005298813175e-07,6.997631287433025e-05,0,281.6217873096466
39,45,6.534227545989908e-05,1.5394821987244813e-05,4.302162546003223e-10,7.94606509461055e-05,0,281.6217873096466
40,45,5.762514744887197e-05,2.7038229369734765e-05,3.8313891325610645e-07,8.768602655449073e-05,0,281.6217873096466
41,46,6.815960828092167e-05,1.4273526199053975e-05,7.049638062686644e-07,8.768602655449073e-05,0,281.6217873096466
42,42,6.5966971126698e-05,2.392811638791112e-05,3.7516414560224316e-07,8.774737558807765e-05,0,281.6217873096466
43,48,6.881230971523866e-05,2.667530327613356e-05,4.758792964480319e-08,8.774737558807765e-05,0,281.6217873096466
44,46,7.074398268100563e-05,2.8141269447899062e-05,6.731747155881164e-07,8.774737558807765e-05,0,281.6217873096466
45,44,7.289669254408664e-05,3.0144606075842536e-05,6.731747155881164e-07,0.00014505125153529,0,281.6217873096466
46,43,8.003057865020973e-05,2.706593664244231e-05,6.731747155881164e-07,0.00014505125153529,0,281.6217873096466
47,46,8.956078306920886e-05,3.67710362640904e-05,4.880419581194343e-07,0.00014505125153529,0,281.6217873096466
48,46,0.00010592020558124336,4.500140070881912e-05,4.799876864344131e-06,0.00014505125153529,0,281.6217873096466
49,48,0.00013087447289158563,3.3600239751290554e-05,1.5987526064996972e-06,0.00014505125153529,0,281.6217873096466
50,43,-0.0398804877671793,0.1959835789371994,-1.0,0.0001765749195863021,0,281.6217873096466
51,45,0.00012777627373983195,4.571217489508052e-05,3.153071738622939e-07,0.0001765749195863021,0,281.6217873096466
52,46,0.00013287007166921702,4.576360209700303e-05,3.153071738622939e-07,0.0001765749195863021,0,281.6217873096466
53,44,0.0001440565162214009,5.285841308994324e-05,1.5987526064996972e-06,0.0001765749195863021,0,281.6217873096466
54,45,0.00014170869727594672,5.8266609254281886e-05,4.931573409837214e-07,0.0001765749195863021,0,281.6217873096466
55,45,0.00015277251632346396,5.2517077176042506e-05,1.3295682920616217e-05,0.00020384366897929903,0,281.6217873096466
56,45,-0.01984926230667978,0.14002154383155668,-1.0,0.00020384366897929903,0,281.6217873096466
57,44,0.00014686268207126014,6.23832532133756e-05,4.931573409837214e-07,0.00020384366897929903,0,281.6217873096466
58,43,0.00015949411554704604,5.8198361221779716e-05,4.931573409837214e-07,0.00020384366897929903,0,281.6217873096466
59,47,0.0001671898009118485,6.426207130501124e-05,6.5552750985612184e-06,0.00020384366897929903,0,281.6217873096466
60,47,0.00016520397779142812,7.127017793014181e-05,4.931573409837214e-07,0.00020384366897929903,0,281.6217873096466
61,44,0.0001743152975540003,6.190122631568031e-05,3.599179732438643e-06,0.00020384366897929903,0,281.6217873096466
62,47,0.00017620946860483834,5.825736618268581e-05,3.599179732438643e-06,0.00020384366897929903,0,281.6217873096466
63,44,0.00017914718393396815,5.6643057863725116e-05,6.5552750985612184e-06,0.00020384366897929903,0,281.6217873096466
64,46,0.00018597015541920627,4.503637144709516e-05,1.8191957578199086e-05,0.00020384366897929903,0,281.6217873096466
65,43,0.0001792089433981472,5.7224632600720125e-05,4.931573409837214e-07,0.00020738345980334506,0,281.6217873096466
66,47,0.00017249660176095209,6.268596053477143e-05,1.4605402607323773e-05,0.00020738345980334506,0,281.6217873096466
67,42,0.00019276715990560893,4.0062823552043486e-05,6.870122615918953e-06,0.00020738345980334506,0,281.6217873096466
68,45,0.00018256859970994298,5.0710118336484614e-05,5.88500980969246e-07,0.00020738345980334506,0,281.6217873096466
69,48,0.00017255823603010785,6.292935079549216e-05,6.870122615918953e-06,0.00020738345980334506,0,281.6217873096466
70,46,0.00018121975151506861,5.355615206795499e-05,3.370956875907873e-05,0.00020738345980334506,0,281.6217873096466
71,43,0.00018989945950602594,4.457601070423594e-05,6.870122615918953e-06,0.00020738345980334506,0,281.6217873096466
72,45,0.00017679221221781176,6.525210442465254e-05,2.2565274838936585e-06,0.00020771029379235823,0,281.6217873096466
73,47,0.00017751673294788336,5.571693456747423e-05,3.417010397256682e-06,0.00020771029379235823,0,281.6217873096466
74,43,0.0001798649003819593,6.0560953425751085e-05,2.2565274838936585e-06,0.00020771029379235823,0,281.6217873096466
75,38,0.00018793301433962643,4.422312009289512e-05,1.514116241892298e-05,0.00020771029379235823,0,281.6217873096466
76,44,0.0001737473095084365,6.173524451088451e-05,1.359518802386101e-06,0.00020967057430390965,0,281.6217873096466
77,48,0.00018360170680005856,4.657633420903008e-05,3.370956875907873e-05,0.00020977973586806212,0,281.6217873096466
