gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,1,472.76997447013855
1,43,1.9479200813300125e-13,4.463245610209659e-13,0.0,1.2174500508312578e-12,1,472.76997447013855
2,49,1.6403539241703048e-10,3.0786632408963134e-10,0.0,7.437258263850433e-10,1,472.76997447013855
3,44,5.352808871734873e-10,9.013823623990411e-10,0.0,4.4593252930586575e-09,1,472.76997447013855
4,46,1.1060658680734148e-09,2.018631609392782e-09,0.0,1.3748352374274058e-08,1,472.76997447013855
5,46,2.1766690157284303e-07,1.4746764840858204e-06,0.0,1.0537200017445033e-05,1,472.76997447013855
6,47,3.895139766736938e-06,1.5739307500666792e-05,0.0,9.56941559587211e-05,1,472.76997447013855
7,44,1.9697637703933626e-05,5.34103142588641e-05,0.0,0.0003230363680817759,1,472.76997447013855
8,45,8.393894969914395e-05,0.00012960133580647415,0.0,0.0005396866004139593,1,472.76997447013855
9,48,7.998154710851312e-05,0.00011137124383478993,0.0,0.00036004412623107926,1,472.76997447013855
10,41,0.00018332465743072193,0.0001578390260026988,0.0,0.0005664657274889592,1,472.76997447013855
11,46,0.0001869432138095244,0.00023339217061030997,1.49493474540288e-11,0.0014160257699673798,1,472.76997447013855
12,48,0.00021726067595539535,0.0002649776232660188,0.0,0.0014160257699673798,1,472.76997447013855
13,47,0.0003264790791853855,0.0003396379145280977,1.1367677752740432e-09,0.0014160257699673798,1,472.76997447013855
14,46,0.00040092508886172673,0.0004040194858729456,0.0,0.0015031226880978382,1,472.76997447013855
15,46,-0.01955310044818125,0.14006444130942872,-1.0,0.0014324854465184817,1,472.76997447013855
16,47,0.0006047409085198955,0.0005540938505653027,0.0,0.001587313387862167,1,472.76997447013855
17,45,0.0007532975399060848,0.0006295152731482874,1.5815171359424165e-08,0.001692244520092422,1,472.76997447013855
18,47,0.0008286373270151194,0.0006697064312558244,0.0,0.0017601232577688659,1,472.76997447013855
19,46,0.0007318538811633126,0.0006582062519691341,0.0,0.001688715573191229,1,472.76997447013855
