gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,0,110.07042288780212
1,48,1.4609400609975093e-13,3.956244387471656e-13,0.0,1.2174500508312578e-12,0,110.07042288780212
2,45,4.9661474561673243e-11,2.59753560982055e-10,0.0,1.715727874615181e-09,0,110.07042288780212
3,47,1.5922861634745743e-10,3.617465726385365e-10,0.0,1.715727874615181e-09,0,110.07042288780212
4,44,1.1910007151564892e-09,3.620670162885295e-09,0.0,2.258514847068337e-08,0,110.07042288780212
5,48,7.186484831740495e-09,2.513542998763634e-08,0.0,1.7603879177398508e-07,0,110.07042288780212
6,45,5.510510408953989e-08,1.5717329660914484e-07,0.0,1.0343332096421158e-06,0,110.07042288780212
7,48,7.180202196556418e-07,3.8109377319886467e-06,0.0,2.731001418319438e-05,0,110.07042288780212
8,46,3.4731841953620426e-06,8.35358378118966e-06,0.0,2.731001418319438e-05,0,110.07042288780212
9,44,8.11429661678907e-06,1.105224417551959e-05,0.0,3.038059189813463e-05,0,110.07042288780212
10,47,1.4315960339422604e-05,1.251224238468708e-05,0.0,3.038059189813463e-05,0,110.07042288780212
11,41,2.164519571205021e-05,1.9118823335222386e-05,0.0,0.00010874559716509137,0,110.07042288780212
12,41,2.979844133562149e-05,2.1459399873542247e-05,1.7123813616111985e-10,0.00010874559716509137,0,110.07042288780212
13,50,4.3954610912407094e-05,3.2263002872612486e-05,0.0,0.0001400730266253715,0,110.07042288780212
14,44,6.664076587821634e-05,3.724241147844161e-05,3.3854085814254066e-10,0.00016611148676766237,0,110.07042288780212
15,42,8.256580175095701e-05,4.703652320630511e-05,0.0,0.00016611148676766237,0,110.07042288780212
16,46,8.061518768508098e-05,6.714432930560264e-05,0.0,0.00020049462542570833,0,110.07042288780212
17,44,0.00011651651264759163,8.304933728258037e-05,0.0,0.00032425866707576134,0,110.07042288780212
18,42,0.00015280956484351157,9.987742284437946e-05,0.0,0.00032425866707576134,0,110.07042288780212
19,45,-0.01982017560034603,0.14002572095418828,-1.0,0.00032425866707576134,0,110.07042288780212
20,44,0.00020305708655538748,0.00011196053871292203,0.0,0.0004179822796551616,0,110.07042288780212
21,46,-0.019812312052514616,0.14002688987382717,-1.0,0.0004179822796551616,0,110.07042288780212
22,48,-0.01974197613168949,0.14003693369679288,-1.0,0.0007482213180131411,0,110.07042288780212
23,45,-0.01974104117791596,0.14003718027160392,-1.0,0.0007609989850014694,0,110.07042288780212
24,46,0.00042666689634044026,0.00019653305089087377,0.0,0.0008179537011364236,0,110.07042288780212
25,48,0.0003463649537939612,0.0002608558662010997,2.5618982671915016e-18,0.0008363981732643776,0,110.07042288780212
26,46,0.0004411787807812303,0.0002149456785349015,4.9542226704506785e-05,0.000814331960653189,0,110.07042288780212
27,41,0.00045181445438308545,0.00025685112205115277,1.8056890281061128e-06,0.0008219146412345092,0,110.07042288780212
28,40,0.0005792242943957445,0.0002196186978078609,7.118116983361364e-05,0.0008219146412345092,0,110.07042288780212
29,46,0.0004167593293459449,0.00025247015918729846,4.4191814980391574e-05,0.0008332153715458152,0,110.07042288780212
30,43,0.00045800915802300337,0.00025166263451542945,0.0,0.0008332153715458152,0,110.07042288780212
31,43,0.0004352256784141675,0.00028634407551375,0.0,0.0008332153715458152,0,110.07042288780212
32,44,-0.019569311376450255,0.1400618025590624,-1.0,0.0008517079143359631,0,110.07042288780212
33,46,0.00047863970918281593,0.0002625285150850691,1.2176357459154799e-05,0.0008517079143359631,0,110.07042288780212
34,45,0.00044012671422380417,0.00029034455559993433,1.2080532582046505e-17,0.0009807935595113088,0,110.07042288780212
35,44,-0.019404133403114584,0.1400853963527906,-1.0,0.0009807935595113088,0,110.07042288780212
36,43,0.0006915687550218383,0.00030309153388838133,0.00010861774095786885,0.0011238938023665976,0,110.07042288780212
37,45,0.0006054678165114572,0.00037601354362095047,6.063078276197591e-18,0.0011914399527592995,0,110.07042288780212
38,45,0.0007353712636141111,0.00036837736020215204,2.5620509285327575e-08,0.0011914399527592995,0,110.07042288780212
39,44,0.0008080180457020084,0.00039765580695977365,6.063078276197591e-18,0.0011914399527592995,0,110.07042288780212
40,44,0.0007912053219762624,0.00045107855300147306,6.063078276197591e-18,0.0011914399527592995,0,110.07042288780212
41,43,-0.019264050247799834,0.14010589502735157,-1.0,0.0012010504842500812,0,110.07042288780212
42,45,0.0007869842455800044,0.0005176917864796193,1.0805156823142816e-18,0.0012010504842500812,0,110.07042288780212
43,45,0.0009406663357866863,0.00045291475808555067,2.1430245377299162e-11,0.0012010504842500812,0,110.07042288780212
44,44,0.0008544618569656465,0.00044122944208439493,3.895854696527101e-18,0.0012010504842500812,0,110.07042288780212
45,47,-0.01918291813734909,0.14011755947264698,-1.0,0.0012010504842500812,0,110.07042288780212
46,47,0.0008269555471181273,0.00046754909505590764,3.895854696527101e-18,0.0012010504842500812,0,110.07042288780212
47,46,0.0007789731068729378,0.0004895418771959457,3.895854696527101e-18,0.0012506545811651617,0,110.07042288780212
48,47,0.0008489671650360238,0.0004765979417876244,2.5622014285940258e-08,0.0012506545811651617,0,110.07042288780212
