gen,nevals,avg,stddev,min,max,method,time
0,50,0.0,0.0,0.0,0.0,2,292.06276774406433
1,44,2.1914100914962642e-13,4.677290357004888e-13,0.0,1.2174500508312578e-12,2,292.06276774406433
2,44,3.0224844131337894e-11,1.456442559017258e-10,0.0,7.437258263850433e-10,2,292.06276774406433
3,41,1.2703500305657657e-10,2.677353014093511e-10,0.0,9.139354361482706e-10,2,292.06276774406433
4,45,4.2412595050426384e-10,6.912976804688681e-10,0.0,4.4593252930586575e-09,2,292.06276774406433
5,42,1.1419815270136776e-09,2.649110028762744e-09,0.0,1.824121040045753e-08,2,292.06276774406433
6,44,6.027774286840247e-09,1.553936591808318e-08,0.0,6.651998947996335e-08,2,292.06276774406433
7,48,3.9795707056305917e-08,1.257124035550328e-07,0.0,7.776424695030034e-07,2,292.06276774406433
8,42,5.391564387360024e-07,2.256917323346609e-06,0.0,1.1571456633906146e-05,2,292.06276774406433
9,45,-0.019999208279042443,0.14000011312355864,-1.0,1.1571456633906146e-05,2,292.06276774406433
10,44,6.893663018534641e-06,1.6947449438518678e-05,0.0,8.094006323805587e-05,2,292.06276774406433
11,47,1.6401556427157945e-05,2.9962933776354503e-05,0.0,0.00013732478900762326,2,292.06276774406433
12,47,3.667809917201778e-05,4.252192557517012e-05,0.0,0.00017760431082573246,2,292.06276774406433
13,48,5.2891476844203384e-05,6.137191635037788e-05,0.0,0.00017760431082573246,2,292.06276774406433
14,48,-0.019933878977047247,0.1400094734212746,-1.0,0.0004538411982797765,2,292.06276774406433
15,46,-0.0399018612393356,0.19597925179424483,-1.0,0.0004538411982797765,2,292.06276774406433
16,45,0.00022128365046391755,0.00018730997984415244,0.0,0.0006260358362738443,2,292.06276774406433
17,45,-0.019711318945529542,0.14004137761691038,-1.0,0.0006477532824360562,2,292.06276774406433
18,43,-0.01971536835174946,0.140040830636949,-1.0,0.0006672872375540801,2,292.06276774406433
19,43,0.00026407294793893364,0.00021603788593159407,0.0,0.0006477532824360562,2,292.06276774406433
20,47,-0.019703389310616482,0.14004255149702258,-1.0,0.0006350121517623027,2,292.06276774406433
21,42,-0.01974810227352197,0.1400361711179863,-1.0,0.0006350121517623027,2,292.06276774406433
22,42,0.0002764755472152765,0.00023896541839068695,0.0,0.0006477532824360562,2,292.06276774406433
23,47,0.00026237844295825494,0.00022491480505552406,0.0,0.0006477532824360562,2,292.06276774406433
24,46,-0.019768550939748192,0.14003324089379768,-1.0,0.0006350121517623027,2,292.06276774406433
25,45,-0.03974846203753073,0.19601066051501137,-1.0,0.0006355559127363883,2,292.06276774406433
26,47,-0.019729210380945928,0.14003889737169922,-1.0,0.0006355559127363883,2,292.06276774406433
27,46,-0.03972750107860746,0.19601495190999718,-1.0,0.0006355559127363883,2,292.06276774406433
28,43,-0.019686230449980833,0.140045042750778,-1.0,0.0008097705046485848,2,292.06276774406433
29,47,-0.01969505904171116,0.1400438176506057,-1.0,0.0009308079898221154,2,292.06276774406433
30,46,-0.01966542603352783,0.14004804392545167,-1.0,0.000861479256112193,2,292.06276774406433
31,45,0.0003539028147730897,0.0002822678198655157,0.0,0.0009360004973441445,2,292.06276774406433
32,45,-0.01957753969951655,0.14006076432371506,-1.0,0.000965627079553756,2,292.06276774406433
33,45,0.00038228736241791706,0.0003589216044933713,0.0,0.0009849002116916372,2,292.06276774406433
34,47,-0.019510882205511858,0.1400705324156861,-1.0,0.0015716781925977565,2,292.06276774406433
35,44,0.0005264611901083793,0.00047740765804685177,0.0,0.0015716781925977565,2,292.06276774406433
36,49,0.0006740856298586956,0.0005599258503077236,0.0,0.0015716781925977565,2,292.06276774406433
37,43,-0.019215662169955933,0.14011320990981124,-1.0,0.0017783374005723356,2,292.06276774406433
38,46,-0.019281248171928146,0.14010434815683978,-1.0,0.0017783374005723356,2,292.06276774406433
39,46,0.0006126950622799446,0.000665718368578964,0.0,0.0017834742758195419,2,292.06276774406433
40,42,-0.019404033386055605,0.14008657708458663,-1.0,0.0017834742758195419,2,292.06276774406433
41,47,-0.019342122184999623,0.1400955862229847,-1.0,0.0018085325983832946,2,292.06276774406433
42,46,-0.01922084587981576,0.14011293137668349,-1.0,0.0018085325983832946,2,292.06276774406433
43,45,0.0006956058247742534,0.0006749628675374968,0.0,0.002202561360141388,2,292.06276774406433
44,45,0.000764788014279851,0.0007066703280426793,0.0,0.002217062174767751,2,292.06276774406433
45,46,0.0009572988070679535,0.0007614887854719488,0.0,0.002245517002731146,2,292.06276774406433
46,45,-0.019092683660836003,0.1401320163436482,-1.0,0.002245517002731146,2,292.06276774406433
47,44,-0.019064872157944973,0.1401359710083667,-1.0,0.002245517002731146,2,292.06276774406433
48,49,-0.01922950445169892,0.14011244102997836,-1.0,0.002245517002731146,2,292.06276774406433
49,48,0.0009124168821808585,0.0008641152577599867,0.0,0.002245517002731146,2,292.06276774406433
50,46,0.0009086458751296458,0.0008832320941884436,0.0,0.002245517002731146,2,292.06276774406433
51,47,-0.018981584215050334,0.14014858986146986,-1.0,0.002245517002731146,2,292.06276774406433
52,45,0.0010673899377914079,0.0009899355227836967,0.0,0.002245517002731146,2,292.06276774406433
53,43,0.0012120179974071186,0.0009627233127887779,0.0,0.002245517002731146,2,292.06276774406433
54,43,0.0013900552112314582,0.0009537658832780556,0.0,0.002245517002731146,2,292.06276774406433
55,46,0.001331257373656298,0.0009478053859210046,0.0,0.002245517002731146,2,292.06276774406433
56,48,0.0011558228276215578,0.0010033639971783876,0.0,0.002245517002731146,2,292.06276774406433
57,48,-0.01889497550608868,0.14016060383379275,-1.0,0.002350481056580698,2,292.06276774406433
58,46,0.0008886647070433286,0.0009443312149085377,0.0,0.002350481056580698,2,292.06276774406433
59,42,-0.019001161190513427,0.14014603858375088,-1.0,0.0023168996610145836,2,292.06276774406433
60,46,-0.018761029992319534,0.14018048749237513,-1.0,0.002415998733047968,2,292.06276774406433
