gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.2689414213699951,0.0,-0.2689414213699951,-0.2689414213699951,1,9,319.024808883667
1,47,-0.21503556160475928,0.07187447968698117,-0.2689414213699951,-0.11920292202211769,1,9,319.024808883667
2,45,-0.11800452364908873,0.14118393467156792,-0.2689414213699951,0.21932454766358997,1,9,319.024808883667
3,44,-0.050947827128855296,0.14876141480530208,-0.2689414213699951,0.3443591283590331,1,9,319.024808883667
4,46,0.034142015129355066,0.1403150793999013,-0.2689414213699951,0.3443591283590331,1,9,319.024808883667
5,49,0.09683484103209604,0.14745661020991027,-0.2689414213699951,0.35935018743301356,1,9,319.024808883667
6,45,0.1136762932863781,0.12124033550242379,-0.11920292202211769,0.34436138913497344,1,9,319.024808883667
7,46,0.16078019518128617,0.12334375825179966,-0.11920292202211769,0.3448264665530692,1,9,319.024808883667
8,49,0.18058974481767404,0.13881390345348846,-0.2689414213699951,0.5157659479764684,1,9,319.024808883667
9,47,0.16933138219462834,0.1350750379813229,-0.2689414213699951,0.39315357442311133,1,9,319.024808883667
10,42,0.20433854143167615,0.11840956259964382,-0.047425873177566635,0.4784533722403766,1,9,319.024808883667
11,44,0.23496878215681838,0.10853862068852993,-0.01798620996209155,0.4784533722403766,1,9,319.024808883667
12,47,0.23658034008866036,0.15104928093134018,-0.11920292202211769,0.5585026388948089,1,9,319.024808883667
13,46,0.2563044151180522,0.1326652833547478,-0.11920292202211769,0.5246878566957309,1,9,319.024808883667
14,48,0.2285122572406382,0.1641082677806517,-0.11920292202211769,0.6032954051922487,1,9,319.024808883667
15,44,0.2766875205967917,0.15202993200402506,-0.047425873177566635,0.6896927221367611,1,9,319.024808883667
16,47,0.2666247007327669,0.1734418734454009,-0.006692850924284732,0.6896927221367611,1,9,319.024808883667
17,43,0.3097034339481578,0.17656919341571328,-0.01798620996209155,0.6896927221367611,1,9,319.024808883667
18,47,0.2731246654579946,0.1789030961330747,-0.047425873177566635,0.6528340839450553,1,9,319.024808883667
19,48,0.2665329057370417,0.1687946038829811,-0.047425873177566635,0.6528340839450553,1,9,319.024808883667
20,47,0.2256599788201646,0.16277601962597416,-0.11920292202211769,0.6895025685183174,1,9,319.024808883667
21,48,0.24066262872688676,0.15180550437406695,-0.2689414213699951,0.5403503678311912,1,9,319.024808883667
22,46,0.2994711704944697,0.17511128799999384,-0.006692850924284732,0.7037249703745024,1,9,319.024808883667
23,48,0.29451291871454793,0.1655000658870452,-0.2689414213699951,0.7059840837857206,1,9,319.024808883667
24,48,0.32694054150079765,0.19056481118138602,-0.047425873177566635,0.8129768196504336,1,9,319.024808883667
25,46,0.2927945949149242,0.19429710833433667,-0.047425873177566635,0.8128254675368665,1,9,319.024808883667
26,41,0.3466001831003239,0.23118368156353136,-0.11920292202211769,0.8137079032944232,1,9,319.024808883667
27,47,0.30459882909518116,0.19795812774345237,-0.11920292202211769,0.7059840837857206,1,9,319.024808883667
28,46,0.30183684901760266,0.22523954212589206,-0.047425873177566635,0.7059840837857206,1,9,319.024808883667
29,47,0.324626325737684,0.22585738619707557,-0.11920292202211769,0.8128254675368665,1,9,319.024808883667
30,47,0.3569000570179214,0.23516049955436985,-0.11920292202211769,0.8112474589130203,1,9,319.024808883667
31,46,0.3073626783815644,0.25291958528447533,-0.2689414213699951,0.8137562771947615,1,9,319.024808883667
32,48,0.3182726399238533,0.2158477992430389,-0.047425873177566635,0.8123082668511129,1,9,319.024808883667
33,43,0.31497201033943967,0.2557793925034782,-0.2689414213699951,0.8123082668511129,1,9,319.024808883667
34,47,0.3445714911156276,0.24859199707373825,-0.11920292202211769,0.8123082668511129,1,9,319.024808883667
35,45,0.31758389901184325,0.1973405106495299,-0.047425873177566635,0.7046808214276106,1,9,319.024808883667
36,49,0.33941807024322507,0.21318995297247126,-0.2689414213699951,0.841612177889268,1,9,319.024808883667
37,43,0.39561689840823744,0.2278326550194096,-0.2689414213699951,0.8188263029332942,1,9,319.024808883667
38,48,0.4021276945480809,0.23810616289373154,-0.11920292202211769,0.8120828928703502,1,9,319.024808883667
39,48,0.3406774722064311,0.2419415331128754,-0.01798620996209155,0.8199501199147233,1,9,319.024808883667
40,46,0.4015120528553795,0.24430322850427183,-0.01798620996209155,0.8199501199147233,1,9,319.024808883667
41,48,0.34650028407385947,0.22424211699525207,-0.047425873177566635,0.8199501199147233,1,9,319.024808883667
42,42,0.39035614354110537,0.2554081117625569,-0.006692850924284732,0.8199501199147233,1,9,319.024808883667
43,48,0.3457596400216139,0.23398433408555852,-0.006692850924284732,0.8199501199147233,1,9,319.024808883667
44,43,0.38451934007997246,0.267197211697001,-0.2689414213699951,0.8188057481911859,1,9,319.024808883667
45,45,0.38126441229965363,0.2542580676973045,-0.11920292202211769,0.8188057481911859,1,9,319.024808883667
46,45,0.32393501854025,0.27442656287384,-0.2689414213699951,0.8137079032944232,1,9,319.024808883667
47,49,0.3122384608102708,0.23426427091105684,-0.047425873177566635,0.8137562771947615,1,9,319.024808883667
48,49,0.34724911969849054,0.21975894378938465,-0.01798620996209155,0.7060120813355271,1,9,319.024808883667
49,42,0.40391735612071583,0.2519794748036449,-0.11920292202211769,0.8137562771947615,1,9,319.024808883667
50,49,0.2983845679472728,0.2750587725673177,-0.2689414213699951,0.8137562771947615,1,9,319.024808883667
51,48,0.28030014317962143,0.22298620295087207,-0.11920292202211769,0.8137079032944232,1,9,319.024808883667
52,47,0.3179914641023015,0.2586796451618092,-0.11920292202211769,0.8137079032944232,1,9,319.024808883667
53,44,0.3633071571865817,0.2709540902988351,-0.047425873177566635,0.8137079032944232,1,9,319.024808883667
54,43,0.3000776539753492,0.28095285937188785,-0.11920292202211769,0.8137562771947615,1,9,319.024808883667
55,46,0.38126044423100003,0.2547254144472371,-0.047425873177566635,0.8137562771947615,1,9,319.024808883667
56,47,0.3346738574041846,0.28606091280620816,-0.2689414213699951,0.8137562771947615,1,9,319.024808883667
57,48,0.2756395315438529,0.22438900104558693,-0.11920292202211769,0.7325050562336597,1,9,319.024808883667
58,47,0.30573906204635826,0.2179292200704172,-0.01798620996209155,0.7325050562336597,1,9,319.024808883667
59,48,0.3110717924508019,0.20662404037841348,-0.01798620996209155,0.7325050562336597,1,9,319.024808883667
60,46,0.31905106158548524,0.2260981711545494,-0.01798620996209155,0.8202764093674679,1,9,319.024808883667
61,44,0.3302181490892797,0.19218604274591142,-0.047425873177566635,0.7198962859386359,1,9,319.024808883667
62,41,0.331034289358241,0.23098238939339194,-0.01798620996209155,0.7198962859386359,1,9,319.024808883667
63,47,0.33061025448010106,0.2336348979277749,-0.11920292202211769,0.8384610680140892,1,9,319.024808883667
64,49,0.34293935045067087,0.23556019573237166,-0.11920292202211769,0.8384610680140892,1,9,319.024808883667
65,46,0.38580349415978404,0.2034556065292871,0.07572156835076752,0.8150597047666286,1,9,319.024808883667
66,46,0.35938947152656764,0.2159263592790273,-0.006692850924284732,0.8050209596165486,1,9,319.024808883667
67,49,0.3305655051896306,0.21369224808286882,-0.11920292202211769,0.7241301779342587,1,9,319.024808883667
