gen,nevals,avg,stddev,min,max,method,format,time
26,44,0.3439820331603971,0.18834176069821795,-0.01666676479222866,0.6423976619341558,0,9,2153.876791000366
27,45,0.3414644773302248,0.20290059110055747,-0.01749996094539345,0.600284546721088,0,9,2153.876791000366
28,47,0.321960605244567,0.17657519467077135,-0.020000003492918483,0.6498501431366002,0,9,2153.876791000366
29,45,0.37034128231558067,0.20589277593408464,-0.020000001085488946,0.8113964124686199,0,9,2153.876791000366
30,48,0.3461910076844626,0.2320931611233581,-0.019999993765144115,0.8137562771947615,0,9,2153.876791000366
31,41,0.3457990600120816,0.23634100917072623,-0.016666794790469085,0.8137562771947615,0,9,2153.876791000366
32,48,0.36296432767608683,0.2356055798156967,-0.020000023901740598,0.8137079032944232,0,9,2153.876791000366
33,48,0.3427336821828588,0.19499685858645366,-0.017499986034832823,0.7027319281957617,0,9,2153.876791000366
34,48,0.4632816414529996,0.2259216278213298,-0.016666637005514604,0.8187412823149506,0,9,2153.876791000366
35,49,0.41675270168698264,0.24620890309393895,-0.019999989060754616,0.8132951992746774,0,9,2153.876791000366
36,45,0.3976535593252954,0.24301390904179718,-0.017777752082909083,0.8196633285966335,0,9,2153.876791000366
37,44,0.512009287730269,0.19435231084626062,0.09996608794008316,0.8196633285966335,0,9,2153.876791000366
38,48,0.38585998089314055,0.23964654281835165,-0.016666653635307126,0.8196633285966335,0,9,2153.876791000366
39,45,0.524404819295592,0.22082981166950197,0.08154652224360662,0.8933792987062094,0,9,2153.876791000366
40,46,0.5114531537624709,0.23367810842260095,-0.016000067769548165,0.8277036349199041,0,9,2153.876791000366
41,46,0.5050625571704208,0.2170144527880766,0.06626326800753866,0.8277036349199041,0,9,2153.876791000366
42,46,0.5542702043340656,0.20069208958973403,0.08733457697523932,0.9025148854912927,0,9,2153.876791000366
43,48,0.46694184987470533,0.2539495421131513,-0.018000004160675327,0.8995501505439656,0,9,2153.876791000366
44,46,0.4526837597431891,0.24193792703909692,0.0593991307831678,0.8998373641570221,0,9,2153.876791000366
45,44,0.5240892072348076,0.24415641464220783,-0.016000053408546953,0.8929419848765121,0,9,2153.876791000366
46,45,0.5094515673533122,0.24041512648899502,0.06988296178560896,0.9050666578405089,0,9,2153.876791000366
47,48,0.4176244946577428,0.25951519394728456,-0.01599988532264301,0.8272995207013628,0,9,2153.876791000366
48,47,0.44659248731463114,0.2410008869562779,0.08610831575469317,0.821829844692902,0,9,2153.876791000366
49,45,0.500134487494748,0.23344297912254103,-0.017142858456901503,0.8899516773068508,0,9,2153.876791000366
50,48,0.5016942314498057,0.24002779819208978,-0.02000003717116318,0.890888495824504,0,9,2153.876791000366
51,49,0.35756415370375755,0.25647432034746026,-0.017142866878318678,0.9110827555500691,0,9,2153.876791000366
52,46,0.49982369226615125,0.25697653339531296,-0.017142868384188735,0.9676641883657406,0,9,2153.876791000366
53,49,0.5410695157706555,0.2776058921220157,-0.017142872476997754,1.075516150358071,0,9,2153.876791000366
54,48,0.4946631902954317,0.2618408395946604,0.07562316645709825,1.0344881558566341,0,9,2153.876791000366
55,47,0.5076982038184823,0.2620341153568526,-0.01666670088867381,1.121153334280589,0,9,2153.876791000366
56,45,0.5248013113593267,0.28550488200372176,-0.017500105262980573,1.0702720242781918,0,9,2153.876791000366
57,47,0.6379661422015745,0.26030008950329225,0.09752626163306731,1.0702720242781918,0,9,2153.876791000366
58,44,0.6505717493968086,0.2699718629349356,0.14077683735032787,1.0446745966403177,0,9,2153.876791000366
59,46,0.618855799889603,0.29201304544821366,0.07967766392487678,1.0446745966403177,0,9,2153.876791000366
60,46,0.6038259346305355,0.2942331258223255,-0.016666561255808208,0.9799283068579436,0,9,2153.876791000366
61,46,0.5805255907357887,0.2972361253009599,-0.01600004825695751,1.0480845682829767,0,9,2153.876791000366
62,43,0.64863649653148,0.2654025224755999,0.17728593152653255,1.0480845682829767,0,9,2153.876791000366
63,46,0.6468134631514182,0.27282807716984947,0.1159360301386364,1.1080418015008802,0,9,2153.876791000366
64,48,0.6121991527033801,0.2785847710312792,0.1687768626758393,1.0403288811980147,0,9,2153.876791000366
65,42,0.5431785914037358,0.3035968658142369,0.05929805371111703,1.0403288811980147,0,9,2153.876791000366
66,46,0.4899956661309001,0.263711791227581,-0.013333316754764618,0.979331811825581,0,9,2153.876791000366
67,40,0.5350873172758018,0.3448561490219669,-1.0,1.0441076314328124,0,9,2153.876791000366
68,45,0.559700885602234,0.3295073548352581,-1.0,0.982557858414943,0,9,2153.876791000366
69,46,0.548034987504272,0.282515502278523,-0.017777780187130485,0.9868810856141408,0,9,2153.876791000366
70,44,0.5289756354413967,0.27980144993307343,-0.009999999999999724,0.915018866160586,0,9,2153.876791000366
71,47,0.5080801921370526,0.2672221452692453,0.10712337696798505,0.912590178446416,0,9,2153.876791000366
72,48,0.5094636677380895,0.3301742411538967,-1.0,0.9821999310671184,0,9,2153.876791000366
73,46,0.5219293525627771,0.2723780065441217,-0.013333323120638074,0.9821999310671184,0,9,2153.876791000366
74,44,0.6393374678283459,0.3076246305024371,-1.0,0.9821999310671184,0,9,2153.876791000366
75,48,0.5404697333551777,0.29389816943028185,0.10819049980043695,0.9796656681087333,0,9,2153.876791000366
76,46,0.5181652209244931,0.32121330436181333,-0.01599999238264331,0.9814279779449762,0,9,2153.876791000366
77,45,0.5472088469361518,0.300617343545085,0.053763968067487386,0.9771950358861521,0,9,2153.876791000366
78,47,0.5666884130013423,0.2749979736125828,-0.01500000095778878,0.9510543246870334,0,9,2153.876791000366
79,44,0.61920143025482,0.27663973245040663,0.10643391314967753,1.046745409585167,0,9,2153.876791000366
80,47,0.49207217739035836,0.29432516634271877,0.10946224604731138,0.9796542358317474,0,9,2153.876791000366
81,47,0.5398737422352237,0.28805866868049607,-0.01800000064194618,1.091743375792242,0,9,2153.876791000366
82,47,0.5135871203420375,0.25590877863281525,0.14013352077132482,0.9835913791183257,0,9,2153.876791000366
83,43,0.5763945483019279,0.23952230702854782,0.14221923997604413,0.9835913791183257,0,9,2153.876791000366
84,42,0.5701043255815584,0.24419843033071248,0.06104109610503161,0.9098737243079528,0,9,2153.876791000366
85,43,0.5621252364660195,0.25698159689419514,0.11724315015565807,0.9150226901654988,0,9,2153.876791000366
86,47,0.5917262910616862,0.22403726706832697,0.11873001649166379,0.879374413187024,0,9,2153.876791000366
87,43,0.5820556338730567,0.2530542245862388,0.15102825325786812,0.9791049217803806,0,9,2153.876791000366
88,49,0.5078738575999027,0.29711687350713356,-0.02000007079742421,0.9871598533874425,0,9,2153.876791000366
89,48,0.5784775113347107,0.27111650593548164,0.05334509458751185,0.9841922111870887,0,9,2153.876791000366
90,49,0.5433180371340895,0.28984549120882086,-0.01999996143976193,0.9787728267515695,0,9,2153.876791000366
