gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.009999999999999724,0.0,-0.009999999999999724,-0.009999999999999724,0,4,1576.8319239616394
1,45,-0.010133333333269235,0.0006531972644295126,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
2,48,-0.010333333332084567,0.0009999999962545276,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
3,47,-0.010266666170688983,0.0009043089824805835,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
4,48,-0.010400000250563129,0.001083205799157787,-0.01333336337169326,-0.009999999999999724,0,4,1576.8319239616394
5,48,-0.010199999660133179,0.0007916214605744081,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
6,45,-0.010266667161058783,0.0009043123409957646,-0.01333336337169326,-0.009999999999999724,0,4,1576.8319239616394
7,43,-0.010133333347167126,0.0006531973325150049,-0.013333334026632088,-0.009999999999999724,0,4,1576.8319239616394
8,49,-0.010266666671328866,0.0009043106802279325,-0.013333333624918106,-0.009999999999999724,0,4,1576.8319239616394
9,47,-0.01039999927023724,0.001083203144416915,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
10,45,-0.01060000366045573,0.0012806326607444414,-0.01333357984722729,-0.009999999999999724,0,4,1576.8319239616394
11,48,-0.010333333520036738,0.0010000005601230944,-0.013333362241793574,-0.009999999999999724,0,4,1576.8319239616394
12,42,-0.010200000006542696,0.0007916228317003588,-0.013333333663672826,-0.009999999999999724,0,4,1576.8319239616394
13,43,-0.010266660774920387,0.0009042906851807875,-0.013333333624918106,-0.009999999999999724,0,4,1576.8319239616394
14,46,-0.010333338795547951,0.0010000163871075295,-0.013333578882624729,-0.009999999999999724,0,4,1576.8319239616394
15,45,-0.010466662460746328,0.001156613016197636,-0.01333361237091752,-0.009999999999999724,0,4,1576.8319239616394
16,44,-0.010333332831705117,0.0009999984951211517,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
17,42,-0.010333333243148612,0.000999999729446887,-0.013333333945548745,-0.009999999999999724,0,4,1576.8319239616394
18,49,-0.010533333332577843,0.001222020183591152,-0.01333333342621272,-0.009999999999999724,0,4,1576.8319239616394
19,44,-0.010199994956261877,0.0007916028428627826,-0.013333363371693259,-0.009999999999999724,0,4,1576.8319239616394
20,47,-0.010333339185535171,0.0010000175570555484,-0.013333577704481703,-0.009999999999999724,0,4,1576.8319239616394
21,44,-0.010133332835868224,0.0006531948276769628,-0.01333333342621272,-0.009999999999999724,0,4,1576.8319239616394
22,45,-0.010266666010445373,0.000904308439067486,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
23,46,-0.010333337866553898,0.0010000136003365488,-0.013333609812217921,-0.009999999999999724,0,4,1576.8319239616394
24,41,-0.010133328823079008,0.0006531751694894071,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
25,43,-0.0101999999995339,0.0007916228039587419,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
26,44,-0.010199994601288181,0.000791601437700254,-0.013333333331737479,-0.009999999999999724,0,4,1576.8319239616394
