gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.2689414213699951,0.0,-0.2689414213699951,-0.2689414213699951,1,4,1655.81187582016
1,46,-0.2659466513830376,0.020963389908702838,-0.2689414213699951,-0.11920292202211769,1,4,1655.81187582016
2,47,-0.2195895606017833,0.07261034400566607,-0.2689414213699951,-0.047425873177566635,1,4,1655.81187582016
3,47,-0.13323598311271645,0.06903850029823394,-0.2689414213699951,-0.047425873177566635,1,4,1655.81187582016
4,47,-0.07761245897576712,0.058518591764826676,-0.2689414213699951,-0.01798620996209155,1,4,1655.81187582016
5,47,-0.04149714343422204,0.024176278385952692,-0.11920292202211769,-0.006692850924284732,1,4,1655.81187582016
6,44,-0.021961744377170862,0.02181767768116959,-0.11920292202211769,0.029611986098183468,1,4,1655.81187582016
7,46,-0.00635010051665677,0.04367178152815774,-0.11920292202211769,0.13859077490430657,1,4,1655.81187582016
8,49,0.03683072550963963,0.07589607918174475,-0.047425873177566635,0.3907617720243405,1,4,1655.81187582016
9,45,0.11192653791460452,0.1066837516908408,-0.047425873177566635,0.39076177202434054,1,4,1655.81187582016
10,47,0.20023106974016983,0.134589714563119,-0.047425873177566635,0.5040104400752216,1,4,1655.81187582016
11,47,0.22214404103605254,0.15992436456985942,-0.002472623156634657,0.5040104400752216,1,4,1655.81187582016
12,42,0.27722967933949955,0.17803357701801467,-0.047425873177566635,0.5040104400752216,1,4,1655.81187582016
13,44,0.2867514287078842,0.2041165163622202,-0.047425873177566635,0.6444467788174212,1,4,1655.81187582016
14,40,0.33218304124870357,0.2105763935916399,-0.006692850924284732,0.6444467788174212,1,4,1655.81187582016
15,44,0.3721556289449817,0.2134128787529825,-0.00033535013046637197,0.8805802379304248,1,4,1655.81187582016
16,45,0.3832443145134634,0.2507680972905837,-0.047425873177566635,0.8805802379304248,1,4,1655.81187582016
17,44,0.45717457615288914,0.2621448101697732,-0.11920292202211769,0.8819003022294868,1,4,1655.81187582016
18,46,0.4851755109307615,0.32209090678742547,-0.00033535013046637197,0.8977783318463806,1,4,1655.81187582016
19,47,0.4196575342645773,0.34311889757230046,-0.11920292202211769,0.8819003022294879,1,4,1655.81187582016
20,47,0.4716514067548957,0.3306111823032464,-0.002472623156634657,0.9284893418979705,1,4,1655.81187582016
21,44,0.4724523440303489,0.3633907526394257,-0.047425873177566635,0.9616790484512092,1,4,1655.81187582016
22,45,0.5464537611199192,0.3624421766547379,-0.11920292202211769,1.1647422644878598,1,4,1655.81187582016
23,44,0.6018103017685537,0.3859810298420233,-0.0009110511944006028,1.1647422644878598,1,4,1655.81187582016
24,44,0.6073277412875562,0.3954691598138304,-0.11920292202211769,1.1260553390723869,1,4,1655.81187582016
25,45,0.5826312655838976,0.41365111661402265,-0.11920292202211769,1.1260553390723869,1,4,1655.81187582016
26,50,0.536497384377765,0.4562500157668643,-0.047425873177566635,1.1696373879215272,1,4,1655.81187582016
27,48,0.66157874083335,0.4503496969583214,-0.006692850924284732,1.285314750861529,1,4,1655.81187582016
28,46,0.758926198394874,0.44866636094974743,-0.047425873177566635,1.285314750861529,1,4,1655.81187582016
29,44,0.6981502732389266,0.5163467189888882,-0.11920292202211769,1.255506340362833,1,4,1655.81187582016
30,46,0.7942027270749906,0.4909971472756587,-0.0009110511944006028,1.3514142183495668,1,4,1655.81187582016
31,46,0.6870016450026268,0.47753057890275735,-0.00033535013046637197,1.3514142183495668,1,4,1655.81187582016
32,47,0.8223107118610327,0.4822668433922568,-0.047425873177566635,1.57305221401764,1,4,1655.81187582016
33,44,0.8853585054063143,0.5111999832663695,-0.01798620996209155,1.57305221401764,1,4,1655.81187582016
34,47,0.8803581222153212,0.575567888814589,-0.2689414213699951,1.5730522140176408,1,4,1655.81187582016
35,50,0.9179694022261456,0.5934701358239766,-0.047425873177566635,1.5730522140176428,1,4,1655.81187582016
36,43,0.9414900026451057,0.6361553655612845,-0.0001233945759863131,1.573052214017642,1,4,1655.81187582016
37,48,0.8354031718817336,0.5956155759061899,-0.0001233945759863131,1.628083654154945,1,4,1655.81187582016
38,47,1.0128964815132113,0.5749301076540274,-0.0001233945759863131,1.58155386385763,1,4,1655.81187582016
39,48,0.7804575054049839,0.6490635506549239,-0.01798620996209155,1.58155386385763,1,4,1655.81187582016
40,48,0.9226079600715416,0.58106756399867,-0.006692850924284732,1.5815538638576305,1,4,1655.81187582016
41,48,0.8807672794048754,0.6218227043682771,-0.11920292202211769,1.609949732806296,1,4,1655.81187582016
42,45,0.8975165843593267,0.6473362498058172,-0.047425873177566635,1.6946960882834132,1,4,1655.81187582016
43,41,0.7570760403167935,0.6537551142863756,-0.11920292202211769,1.6946960882834103,1,4,1655.81187582016
44,44,0.9435686669115202,0.6608221747462276,-0.2689414213699951,1.6946960882834103,1,4,1655.81187582016
45,47,0.9196439545896636,0.6309251275454602,-0.2689414213699951,1.6946960882834103,1,4,1655.81187582016
46,48,0.9949608492515258,0.5836177702309822,-0.00033535013046637197,1.6946960882834068,1,4,1655.81187582016
47,46,1.0219490226144081,0.6544254074003242,-0.0001233945759863131,1.754363285977854,1,4,1655.81187582016
48,45,0.9337884401661437,0.6861249222486208,-0.047425873177566635,1.754363285977854,1,4,1655.81187582016
49,46,0.9691374690415401,0.714405774082284,-0.2689414213699951,1.7957833661887954,1,4,1655.81187582016
