gen,nevals,avg,stddev,min,max,method,format,time
40,46,-0.01059999616186943,0.001280616655867424,-0.013333363371864906,-0.009999999999999724,0,1,1564.2747914791107
41,44,-0.010666668432522146,0.001333336865091751,-0.013333417144956412,-0.009999999999999724,0,1,1564.2747914791107
42,44,-0.010333333376396671,0.0010000001291908802,-0.013333335485024562,-0.009999999999999724,0,1,1564.2747914791107
43,47,-0.010466667267295282,0.0011566249268458305,-0.013333363371864906,-0.009999999999999724,0,1,1564.2747914791107
44,45,-0.010333333332786273,0.0009999999983596505,-0.013333333334679955,-0.009999999999999724,0,1,1564.2747914791107
45,47,-0.01079999119209508,0.0014235947604932734,-0.013333359747743304,-0.009999999999999724,0,1,1564.2747914791107
46,44,-0.010666665659174518,0.0013333313183683815,-0.013333335485024562,-0.009999999999999724,0,1,1564.2747914791107
47,46,-0.010700000583570632,0.0014177457720189574,-0.015000000008939614,-0.009999999999999724,0,1,1564.2747914791107
48,46,-0.010333333677943209,0.001000001033832803,-0.013333350475747765,-0.009999999999999724,0,1,1564.2747914791107
49,47,-0.010600003234022912,0.0012806317502854132,-0.013333495007228578,-0.009999999999999724,0,1,1564.2747914791107
50,48,-0.010600000066676269,0.0012806249898067628,-0.013333346305529657,-0.009999999999999724,0,1,1564.2747914791107
51,46,-0.010866652157073095,0.0014620896696854713,-0.013333335485024562,-0.009999999999999724,0,1,1564.2747914791107
52,44,-0.010533333333077764,0.0012220201847366083,-0.013333333331737479,-0.009999999999999724,0,1,1564.2747914791107
53,45,-0.010733341408442296,0.0013808362184377402,-0.01333370358582117,-0.009999999999999724,0,1,1564.2747914791107
54,46,-0.011066669618540845,0.0015549248084785715,-0.013333478608751958,-0.009999999999999724,0,1,1564.2747914791107
55,46,-0.0104666667524878,0.0011566236508997684,-0.013333335485024562,-0.009999999999999724,0,1,1564.2747914791107
56,45,-0.010400000875165056,0.001083207490758463,-0.013333403746762494,-0.009999999999999724,0,1,1564.2747914791107
57,46,-0.010733337063116433,0.0013808280352192966,-0.013333580896988892,-0.009999999999999724,0,1,1564.2747914791107
58,47,-0.010666670191979373,0.0013333403842941067,-0.013333549572508218,-0.009999999999999724,0,1,1564.2747914791107
59,48,-0.01066666737890088,0.0013333347578083725,-0.013333363371864906,-0.009999999999999724,0,1,1564.2747914791107
60,45,-0.010466667266156623,0.0011566249240236913,-0.013333363371864906,-0.009999999999999724,0,1,1564.2747914791107
61,44,-0.01073333401948467,0.0013808223038004638,-0.013333363371864906,-0.009999999999999724,0,1,1564.2747914791107
62,47,-0.010533333082073352,0.001222019609614902,-0.013333335485024562,-0.009999999999999724,0,1,1564.2747914791107
63,46,-0.010733333333325844,0.0013808210118002853,-0.0133333333484908,-0.009999999999999724,0,1,1564.2747914791107
64,45,-0.011066658322435583,0.0015549083421337222,-0.013333348710330248,-0.009999999999999724,0,1,1564.2747914791107
65,47,-0.010866674022959292,0.0014621265575303528,-0.013333578585437187,-0.009999999999999724,0,1,1564.2747914791107
66,48,-0.010800000241039458,0.001536229547511776,-0.015000000042894623,-0.009999999999999724,0,1,1564.2747914791107
67,46,-0.010666666407897566,0.0013333328158012668,-0.013333342075134895,-0.009999999999999724,0,1,1564.2747914791107
68,46,-0.010466670346544993,0.0011566325589704865,-0.013333524978179861,-0.009999999999999724,0,1,1564.2747914791107
69,46,-0.01080000474079068,0.0014236188703031173,-0.013333581106005783,-0.009999999999999724,0,1,1564.2747914791107
70,47,-0.011032114608943232,0.0015132037671361789,-0.013333363371864906,-0.009999999999999724,0,1,1564.2747914791107
71,45,-0.010585754575454475,0.001251798983789955,-0.013333697988912055,-0.009999999999999724,0,1,1564.2747914791107
72,44,-0.01050066553758141,0.001155905791358375,-0.013333578589569774,-0.009999999999999724,0,1,1564.2747914791107
73,47,-0.010359364582498592,0.0010079043694179966,-0.013333578582683069,-0.009999999999999724,0,1,1564.2747914791107
74,45,-0.010999995353380523,0.0015275181360161337,-0.01333362942789708,-0.009999999999999724,0,1,1564.2747914791107
75,47,-0.010566664636375756,0.0013169788203461772,-0.015000000042894623,-0.009999999999999724,0,1,1564.2747914791107
76,48,-0.010866670700245716,0.001462120953083602,-0.013333622301350764,-0.009999999999999724,0,1,1564.2747914791107
77,45,-0.010934782739064248,0.0015340644658519158,-0.0150000055979725,-0.009999999999999724,0,1,1564.2747914791107
78,47,-0.010466672611251315,0.0011566381721266129,-0.0133335337742158,-0.009999999999999724,0,1,1564.2747914791107
79,41,-0.010466680180042693,0.001156656937380048,-0.013334205922394546,-0.009999999999999724,0,1,1564.2747914791107
80,47,-0.01073334459235294,0.0013808422183758903,-0.013334205922394546,-0.009999999999999724,0,1,1564.2747914791107
81,49,-0.010600001697345263,0.0012806284704823113,-0.0133334767908456,-0.009999999999999724,0,1,1564.2747914791107
82,44,-0.010266670613512285,0.0009043240492036626,-0.013333542600968695,-0.009999999999999724,0,1,1564.2747914791107
83,50,-0.010466647481013803,0.0011565758881065416,-0.013333365225207672,-0.009999999999999724,0,1,1564.2747914791107
84,47,-0.010699828696835403,0.0014172250428477774,-0.014991413550377234,-0.009999999999999724,0,1,1564.2747914791107
85,48,-0.010633335310341248,0.001369918515990229,-0.014999990652461978,-0.009999999999999724,0,1,1564.2747914791107
86,45,-0.010466657351405062,0.00115660035210277,-0.013333355795265954,-0.009999999999999724,0,1,1564.2747914791107
87,44,-0.010566653880001225,0.0013169563337306028,-0.015000004321155586,-0.009999999999999724,0,1,1564.2747914791107
88,46,-0.01053333326951979,0.001222020041044054,-0.013333644408535497,-0.009999999999999724,0,1,1564.2747914791107
89,45,-0.010600008608279875,0.0012806432211431005,-0.013333498907679231,-0.009999999999999724,0,1,1564.2747914791107
90,46,-0.01079999058815668,0.0014235936860165447,-0.01333335373807152,-0.009999999999999724,0,1,1564.2747914791107
