gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.009999999999999724,0.0,-0.009999999999999724,-0.009999999999999724,0,0,222.77261233329773
1,43,-0.010266664792968228,0.0009043043109843702,-0.0133334646540905,-0.009999999999999724,0,0,222.77261233329773
2,44,-0.010199967150081743,0.0007914928259748855,-0.013333671512986745,-0.009999999999999724,0,0,222.77261233329773
3,45,-0.010333333295328236,0.0009999998866713192,-0.0133335542402247,-0.009999999999999724,0,0,222.77261233329773
4,46,-0.010266667660156699,0.0009043140335982761,-0.01333339631444249,-0.009999999999999723,0,0,222.77261233329773
5,47,-0.010200007149377193,0.0007916511043091285,-0.013333530481132607,-0.00999999999999972,0,0,222.77261233329773
6,47,-0.010133331460657981,0.0006531880911338487,-0.013333425146277642,-0.00999999999999972,0,0,222.77261233329773
7,42,-0.010199760418458088,0.0007906757963474728,-0.013333613085033448,-0.00999999999999972,0,0,222.77261233329773
8,49,-0.010133334407569883,0.0006532025277423938,-0.013333366610016458,-0.009999999997898756,0,0,222.77261233329773
9,45,-0.010333161311418888,0.0009994851923277451,-0.013333656665431383,-0.00999999144323383,0,0,222.77261233329773
10,48,-0.010266553556513678,0.0009039298518370091,-0.013333363399024458,-0.00999999144323383,0,0,222.77261233329773
11,49,-0.010266690357178407,0.0009043956444833132,-0.013333847840020854,-0.00999999121575491,0,0,222.77261233329773
12,47,-0.01013332664848639,0.000653183612033214,-0.013333294774921473,-0.00999999121575491,0,0,222.77261233329773
13,44,-0.010066659913438102,0.0004666507843053987,-0.013333215403444981,-0.00999999121575491,0,0,222.77261233329773
14,46,-0.010330683645420861,0.0009922073678134459,-0.013333394360823786,-0.00999999121575491,0,0,222.77261233329773
15,46,-0.010266664097419737,0.0009043178993233811,-0.013333553362885383,-0.00999999121575491,0,0,222.77261233329773
16,47,-0.010400011881704297,0.001083249542912331,-0.013333921705996307,-0.00999999121575491,0,0,222.77261233329773
17,44,-0.010333316547652445,0.0009999667130188522,-0.01333336907593289,-0.00999999121575491,0,0,222.77261233329773
18,47,-0.010133322592987186,0.0006531674760355492,-0.01333319749666588,-0.00999999121575491,0,0,222.77261233329773
19,45,-0.010199996740283362,0.0007916347747206863,-0.013333500736092588,-0.009999943657173532,0,0,222.77261233329773
