gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.009999999999999724,0.0,-0.009999999999999724,-0.009999999999999724,0,4,262.873409986496
1,42,-0.010399999999808254,0.0010832051200996263,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
2,49,-0.010466667866952306,0.001156626413087514,-0.01333336337169326,-0.009999999999999724,0,4,262.873409986496
3,43,-0.01033333333270209,0.0009999999981070997,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
4,41,-0.010266667267337859,0.0009043127014002447,-0.01333336337169326,-0.009999999999999724,0,4,262.873409986496
5,44,-0.010399999997630386,0.001083205114201938,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
6,45,-0.010199999321305187,0.0007916201194545808,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
7,49,-0.010600001117958975,0.0012806272336481049,-0.013333370332714114,-0.009999999999999724,0,4,262.873409986496
8,46,-0.010533333931699014,0.0012220215563566717,-0.01333336337169326,-0.009999999999999724,0,4,262.873409986496
9,47,-0.010333333333173498,0.0009999999995213263,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
10,47,-0.010400000261307966,0.0010832058282549243,-0.013333363371693259,-0.009999999999999724,0,4,262.873409986496
11,48,-0.010199999762113188,0.0007916218642427975,-0.01333336337169326,-0.009999999999999724,0,4,262.873409986496
12,44,-0.010199999999924474,0.0007916228055046764,-0.013333333332761673,-0.009999999999999724,0,4,262.873409986496
13,45,-0.010400000600481412,0.0010832067467371697,-0.013333363371693259,-0.009999999999999724,0,4,262.873409986496
14,45,-0.01033333453449698,0.0010000036035025992,-0.01333336337169326,-0.009999999999999724,0,4,262.873409986496
15,45,-0.010133333266407897,0.0006531969368772784,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
16,43,-0.010333333102893003,0.0009999993086809017,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
17,46,-0.010133332993969832,0.0006531956022109081,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
18,49,-0.010199999660604588,0.0007916214624403013,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
19,46,-0.010266666588692014,0.000904310399992852,-0.013333333331737479,-0.009999999999999724,0,4,262.873409986496
20,48,-0.010133333040944461,0.0006531958323393324,-0.013333335730959515,-0.009999999999999724,0,4,262.873409986496
21,44,-0.010133333933743199,0.0006532002061460531,-0.01333336337169326,-0.009999999999999724,0,4,262.873409986496
22,48,-0.010399999582709162,0.0010832039906055867,-0.01333336337169326,-0.009999999999999724,0,4,262.873409986496
23,45,-0.010866669829246653,0.0014621194823362786,-0.013333527434033942,-0.009999999999999724,0,4,262.873409986496
24,45,-0.0103333350530695,0.0010000051592332477,-0.013333373444904694,-0.009999999999999724,0,4,262.873409986496
