gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.009999999999999724,0.0,-0.009999999999999724,-0.009999999999999724,0,0,1565.2535254955292
1,45,-0.010399994534713774,0.0010831903218711297,-0.013333424045394313,-0.009999999999999724,0,0,1565.2535254955292
2,46,-0.010333330577353505,0.00099999173256686,-0.013333383218016493,-0.009999999999999724,0,0,1565.2535254955292
3,48,-0.010199994539844836,0.0007916011944570533,-0.013333374238684385,-0.009999999999999724,0,0,1565.2535254955292
4,43,-0.010400005591254263,0.0010832202629563778,-0.013333681769417913,-0.009999999999999724,0,0,1565.2535254955292
5,43,-0.01006666866093483,0.0004666806265457476,-0.013333433046755064,-0.009999999999999724,0,0,1565.2535254955292
6,49,-0.0101333371234185,0.0006532158324687816,-0.013333503853461347,-0.009999999999999724,0,0,1565.2535254955292
7,46,-0.010133331577660588,0.0006531886636568993,-0.013333375277120547,-0.009999999999999724,0,0,1565.2535254955292
8,46,-0.010066661997999502,0.0004666339859984472,-0.013333099899988633,-0.009999999999999712,0,0,1565.2535254955292
9,46,-0.010200006546034812,0.0007916487159225487,-0.013333496811360536,-0.009999999999999712,0,0,1565.2535254955292
10,45,-0.01006666831078779,0.0004666781755164619,-0.013333415539403023,-0.009999999999999712,0,0,1565.2535254955292
11,47,-0.010199994302752083,0.0007916002556490608,-0.013333340908314653,-0.009999999999999712,0,0,1565.2535254955292
12,49,-0.010133323598790257,0.0006531495757187447,-0.013333189286025475,-0.009999999999999712,0,0,1565.2535254955292
13,49,-0.010066665979660851,0.0004666618576523485,-0.013333298983227292,-0.009999999999828866,0,0,1565.2535254955292
14,45,-0.01019999529591902,0.000791604188554763,-0.013333388095640561,-0.009999999991319107,0,0,1565.2535254955292
15,43,-0.010333184063926519,0.0009995526235523555,-0.013333691407592661,-0.009999999991319107,0,0,1565.2535254955292
16,44,-0.010133339847226096,0.0006532291838987623,-0.013333512891355485,-0.009999999991319107,0,0,1565.2535254955292
17,47,-0.010199990011954405,0.0007915832892289654,-0.013333421139607924,-0.009999999991310592,0,0,1565.2535254955292
18,46,-0.010266675418672867,0.0009043403633151092,-0.013333800307483558,-0.00999999999127626,0,0,1565.2535254955292
19,48,-0.010199544864471166,0.0007917201853785066,-0.013333377408217138,-0.009977526702932041,0,0,1565.2535254955292
20,45,-0.010252344079814324,0.0008667865381449748,-0.01333318019268267,-0.009977521775633689,0,0,1565.2535254955292
21,45,-0.010393103768242826,0.0010857070304128571,-0.013333537799506832,-0.009977521775633689,0,0,1565.2535254955292
22,45,-0.010321469176166156,0.0010040252034556872,-0.013333591725777657,-0.009977509710550742,0,0,1565.2535254955292
23,46,-0.010050090519266903,0.00046914381247562464,-0.013333516616930292,-0.009977509710550742,0,0,1565.2535254955292
24,46,-0.010450750182089732,0.001162912326657528,-0.013333708846277506,-0.009977509710550742,0,0,1565.2535254955292
25,45,-0.010117440236888374,0.0006565012326716335,-0.013333369893428058,-0.00997749774886559,0,0,1565.2535254955292
26,44,-0.010184847457205255,0.0007952121948898872,-0.013333317135769058,-0.00997749533297674,0,0,1565.2535254955292
27,45,-0.010252265449793574,0.0009086015771408119,-0.013333574657180278,-0.00997749533297674,0,0,1565.2535254955292
28,43,-0.010252193856520781,0.0009086525734839277,-0.013333491832391953,-0.009959506069189026,0,0,1565.2535254955292
29,42,-0.010249661466368165,0.0009093726479183341,-0.013333604236165308,-0.009959506069189026,0,0,1565.2535254955292
30,47,-0.0101181942786662,0.0006564067283530408,-0.013333618431361749,-0.009961563608722072,0,0,1565.2535254955292
31,44,-0.010184770916179437,0.0007955881441744402,-0.01333350319225948,-0.00995967882688192,0,0,1565.2535254955292
32,42,-0.01017640564325809,0.000797727449824808,-0.013333501227144717,-0.00995967882688192,0,0,1565.2535254955292
33,47,-0.010111399328233213,0.0006578897871802557,-0.013333308058825332,-0.00995967655806393,0,0,1565.2535254955292
34,41,-0.01010548799740484,0.0006591052543558556,-0.013333666366539803,-0.009959590937074004,0,0,1565.2535254955292
35,47,-0.01024033478596176,0.0009122098508093102,-0.013333320802627856,-0.009959475713487721,0,0,1565.2535254955292
36,48,-0.010298960787381158,0.0009920105954893217,-0.013333580950258318,-0.009959475713487721,0,0,1565.2535254955292
37,45,-0.010307282514320025,0.0010087903896719174,-0.013333596934064575,-0.009959475713487721,0,0,1565.2535254955292
38,46,-0.010237678809041442,0.0009129496623305651,-0.0133333684204816,-0.009959471251983978,0,0,1565.2535254955292
39,44,-0.010311084996699837,0.001007536495009086,-0.013333389429204562,-0.009959471251983978,0,0,1565.2535254955292
40,48,-0.010036299838801556,0.000471310764760353,-0.01333363139863707,-0.009959471251983978,0,0,1565.2535254955292
41,49,-0.010374241729557412,0.0010928541883844223,-0.013333581248753265,-0.009959471251983978,0,0,1565.2535254955292
