gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.009999999999999724,0.0,-0.009999999999999724,-0.009999999999999724,0,0,265.79646492004395
1,48,-0.010066413188255493,0.0004648923177903754,-0.01332065941278812,-0.009999999999999724,0,0,265.79646492004395
2,47,-0.010333337572317369,0.001000012717350123,-0.013333515133325207,-0.00999999999852906,0,0,265.79646492004395
3,48,-0.010266673069307102,0.0009043323828130252,-0.013333586990850481,-0.009999999931489366,0,0,265.79646492004395
4,46,-0.010199953197413118,0.0007914376062880722,-0.013333293939423424,-0.009999999931489366,0,0,265.79646492004395
5,48,-0.010333282462350924,0.0009998474687259594,-0.013333668757379218,-0.009999999931489366,0,0,265.79646492004395
6,43,-0.010333323536498427,0.000999970627257467,-0.013333385904223442,-0.009999999931474641,0,0,265.79646492004395
7,43,-0.01019999576758855,0.000791606193540737,-0.013333413603768088,-0.009999999931471642,0,0,265.79646492004395
8,45,-0.010133335385850442,0.0006532075231064031,-0.013333483568270384,-0.009999999931471642,0,0,265.79646492004395
9,46,-0.01013332616900261,0.000653162384054898,-0.013333388153774075,-0.009999999931396322,0,0,265.79646492004395
10,48,-0.010333343004220197,0.0010000290993157424,-0.013333635874460108,-0.009999999931396322,0,0,265.79646492004395
11,46,-0.010133332540398941,0.0006531937938898724,-0.013333478957503045,-0.009999998055473273,0,0,265.79646492004395
12,50,-0.010266656376378807,0.0009042751752010962,-0.013333329189736719,-0.009999998055473273,0,0,265.79646492004395
13,47,-0.010333328311367594,0.0009999854112999983,-0.013333506126878286,-0.009999998113247203,0,0,265.79646492004395
14,43,-0.010266668818875526,0.0009043181922301958,-0.013333504246955993,-0.009999998113247203,0,0,265.79646492004395
15,45,-0.010333284152868858,0.0009998534428316014,-0.01333344629425774,-0.009999998113025649,0,0,265.79646492004395
16,48,-0.01039999850222163,0.0010832024949155453,-0.013333540234875053,-0.009999994575717196,0,0,265.79646492004395
17,47,-0.010266673017486344,0.000904337941717581,-0.013333559702462357,-0.00999999449515566,0,0,265.79646492004395
18,46,-0.010199992636509624,0.0007916024795296025,-0.013333357054054508,-0.009999994451513401,0,0,265.79646492004395
19,47,-0.01033305231674189,0.0009991666986615647,-0.013333445133625523,-0.009999994451513401,0,0,265.79646492004395
20,45,-0.010466642901591449,0.0011565727716788814,-0.013333480668213358,-0.009999994426844159,0,0,265.79646492004395
21,44,-0.01019996834151548,0.0007915133605347773,-0.013333424124882032,-0.009999994332575209,0,0,265.79646492004395
22,46,-0.010333324390910316,0.000999984884494096,-0.01333341940208991,-0.009999994329053869,0,0,265.79646492004395
23,48,-0.01033254838242025,0.000997666821383432,-0.013333724710208885,-0.009999994329053869,0,0,265.79646492004395
24,47,-0.010466664280197647,0.0011566265576633812,-0.013333569503287063,-0.009999994329053869,0,0,265.79646492004395
25,47,-0.010172030924793612,0.0006998057391779029,-0.013333309172885825,-0.009999994304284355,0,0,265.79646492004395
26,46,-0.01053330243242788,0.0012219568927851802,-0.013333417995098944,-0.009999994304284355,0,0,265.79646492004395
27,48,-0.010066662158039686,0.00046665908916108495,-0.013333275782111749,-0.009999994304284355,0,0,265.79646492004395
28,46,-0.010199994498795719,0.0007916177099728435,-0.01333346815575435,-0.009999983670294808,0,0,265.79646492004395
29,49,-0.010133332090941843,0.0006532068960026132,-0.013333499493625339,-0.009999983670294808,0,0,265.79646492004395
30,48,-0.01013333349927588,0.0006532179370905144,-0.013333574141604276,-0.009999983670294808,0,0,265.79646492004395
31,45,-0.010199896727360382,0.0007912324426757396,-0.013332984461998867,-0.009999983645951747,0,0,265.79646492004395
32,46,-0.010399993681399626,0.0010831991145661545,-0.013333517517290047,-0.009999983645951747,0,0,265.79646492004395
33,45,-0.010333334319520075,0.0010000184603080717,-0.013333696287132964,-0.009999983645951747,0,0,265.79646492004395
34,48,-0.010133337972393458,0.0006532470027748027,-0.01333358265514733,-0.009999983636212713,0,0,265.79646492004395
35,44,-0.01046666276021917,0.001156627393268793,-0.013333548584504354,-0.009999983645951747,0,0,265.79646492004395
36,47,-0.010133327554372278,0.0006532083725169086,-0.013333408390802796,-0.009999983633666044,0,0,265.79646492004395
37,47,-0.010331230755507398,0.000993802079783449,-0.013333349013950916,-0.009999983633666044,0,0,265.79646492004395
38,48,-0.010466647596513435,0.0011565944361287262,-0.013333439571658204,-0.009999983633666044,0,0,265.79646492004395
39,44,-0.010199979640119115,0.0007915757361256896,-0.0133332105575394,-0.009999983633666044,0,0,265.79646492004395
40,49,-0.010199995765096434,0.000791636837114613,-0.0133335961717779,-0.009999983633666044,0,0,265.79646492004395
41,48,-0.010399993957089048,0.0010832060568806512,-0.013333521914943433,-0.009999983633666044,0,0,265.79646492004395
42,47,-0.010200004786548927,0.0007916685890499729,-0.013333650674276222,-0.009999983633666044,0,0,265.79646492004395
43,46,-0.010399990759427699,0.0010832016682227215,-0.013333470265287275,-0.009999983633666044,0,0,265.79646492004395
44,44,-0.010333326007031636,0.0010000049886780776,-0.013333572321679714,-0.009999983633666044,0,0,265.79646492004395
45,46,-0.010533334594426387,0.001222040824815838,-0.013333773676976106,-0.009999983633666044,0,0,265.79646492004395
46,44,-0.0102666639149088,0.0009043264304462165,-0.013333567865509483,-0.009999983633666044,0,0,265.79646492004395
47,48,-0.009999995076785338,6.743821758920716e-09,-0.010000000011821122,-0.009999983633666044,0,0,265.79646492004395
48,45,-0.010199990051870325,0.0007916100725406592,-0.013333480031533914,-0.009999983633666044,0,0,265.79646492004395
49,47,-0.010266645098004727,0.0009042604642023633,-0.013333411998602702,-0.009999983633666044,0,0,265.79646492004395
50,46,-0.010133323217550519,0.000653191606604481,-0.013333390591176436,-0.009999983633666044,0,0,265.79646492004395
51,45,-0.010266656738297271,0.0009043112190247067,-0.013333547316758546,-0.009999983633666044,0,0,265.79646492004395
52,48,-0.010333325312833234,0.0010000003114488689,-0.013333944162789829,-0.009999983633666044,0,0,265.79646492004395
53,47,-0.01026666811951193,0.0009043434930891452,-0.013333648354257635,-0.009999983633666044,0,0,265.79646492004395
54,44,-0.010266655569437243,0.0009043034715729392,-0.013333582125197106,-0.009999983633666044,0,0,265.79646492004395
55,49,-0.010324160168767249,0.0009742234056448909,-0.013333416313778866,-0.009999983633666044,0,0,265.79646492004395
56,49,-0.010333321259463497,0.0009999944496514484,-0.013333802484452394,-0.009999983633666044,0,0,265.79646492004395
57,47,-0.010266659311637909,0.000904310241476053,-0.013333434372035149,-0.009999983633666044,0,0,265.79646492004395
58,47,-0.010333325005631777,0.0009999996252830988,-0.013333549187645692,-0.009999983633666044,0,0,265.79646492004395
59,46,-0.010199989591784524,0.0007916156576131988,-0.013333356048731102,-0.009999983633666044,0,0,265.79646492004395
60,44,-0.010199986398397254,0.000791601661608375,-0.013333435850287659,-0.009999983633666044,0,0,265.79646492004395
