gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.009999999999999724,0.0,-0.009999999999999724,-0.009999999999999724,0,9,1699.9113600254059
1,48,-0.011533309559313008,0.0016612990145531972,-0.013333355876822602,-0.009999999999999724,0,9,1699.9113600254059
2,42,-0.011133331400457181,0.0015790265456569114,-0.013333654907337664,-0.009999999999999724,0,9,1699.9113600254059
3,45,-0.011166678123455002,0.0016414914503697765,-0.01500000127691626,-0.009999999999999724,0,9,1699.9113600254059
4,47,-0.011733376647693174,0.0016653744180875289,-0.01333376261180791,-0.009999999999999724,0,9,1699.9113600254059
5,46,-0.007939752035840119,0.022095090634069336,-0.01333376261180791,0.14634609802874607,0,9,1699.9113600254059
6,49,-0.01166666933912864,0.0016666693393168222,-0.013333420189165739,-0.009999999999999724,0,9,1699.9113600254059
7,48,-0.011133330887466859,0.0015790258308828453,-0.013333654907337664,-0.009999999999999724,0,9,1699.9113600254059
8,48,-0.01193334453232565,0.0016452045573958495,-0.01333376261180791,-0.009999999999999724,0,9,1699.9113600254059
9,45,-0.0116333350727977,0.0017156163444004495,-0.015000002818616827,-0.009999999999999724,0,9,1699.9113600254059
10,46,-0.011566681822453883,0.0017130394930933695,-0.015000094579561755,-0.009999999999999724,0,9,1699.9113600254059
11,47,-0.007386207935363678,0.03215242126991123,-0.015000058961108027,0.21735787933520687,0,9,1699.9113600254059
12,45,-0.008754022025749124,0.02235635469852767,-0.01500000357320637,0.14729892759079527,0,9,1699.9113600254059
13,47,-0.005267243932819312,0.03123659246835986,-0.015000014522523383,0.14767198716530974,0,9,1699.9113600254059
14,48,0.0003694339382601819,0.043066240079416736,-0.015000061211986535,0.1718993089212301,0,9,1699.9113600254059
15,46,0.03205166894175107,0.07599919333839208,-0.016000252103372928,0.2081806398618321,0,9,1699.9113600254059
16,49,0.10560487371088088,0.11926181216540599,-0.016000099700440307,0.3552329730324932,0,9,1699.9113600254059
17,45,0.1800264308772596,0.11305957502151577,-0.016666578869784426,0.3999073714442344,0,9,1699.9113600254059
18,47,0.1678369068486795,0.13544887453339868,-0.01999999999999945,0.3837681158132069,0,9,1699.9113600254059
19,48,0.20139161179052917,0.11453595397005345,-0.019999960745614668,0.4030373872456045,0,9,1699.9113600254059
20,44,0.2646688303544262,0.08567872271201575,-0.01714291437539771,0.4448419440670459,0,9,1699.9113600254059
21,48,0.24344557836758465,0.13674831005584898,-0.01999999999999945,0.6138350925113607,0,9,1699.9113600254059
22,47,0.2822171629512082,0.12877844086324167,-0.016666665815373172,0.614721813688082,0,9,1699.9113600254059
23,46,0.2920900044337573,0.12344421371326496,-0.020000023539697293,0.5061670592416146,0,9,1699.9113600254059
24,46,0.30444668118693063,0.12348307444805498,-0.01999999999999945,0.5405479959194306,0,9,1699.9113600254059
25,44,0.309436803714686,0.13806524245544521,-0.01600001455973285,0.5668271121134763,0,9,1699.9113600254059
26,49,0.3119221427664088,0.13282172949482818,-0.015000188084268635,0.5995055361383341,0,9,1699.9113600254059
27,49,0.35695732142271164,0.15776719332313763,0.08285623586559544,0.6539831181788388,0,9,1699.9113600254059
28,45,0.33492669396194397,0.17140102786570108,-0.017142849483814403,0.6986343387219606,0,9,1699.9113600254059
29,46,0.33406355238416985,0.19145842693936577,-0.01666665750502077,0.7067723456387149,0,9,1699.9113600254059
30,49,0.3626355906165557,0.20658394416862128,-0.01999999999999945,0.8018187548597606,0,9,1699.9113600254059
31,48,0.3607469130459606,0.18049993445026546,0.05350108306037715,0.6986343387219606,0,9,1699.9113600254059
32,45,0.3853249860344604,0.2016740081426312,-0.019999968161638168,0.8018187548597606,0,9,1699.9113600254059
33,44,0.43255122988404615,0.1999486446849878,-0.01600000035379921,0.7089036459257075,0,9,1699.9113600254059
34,45,0.4128662339070314,0.2109793283542997,0.09772379633260074,0.8014043217725789,0,9,1699.9113600254059
35,42,0.3886293590042911,0.2156442791756101,-0.013333201630077883,0.7103856112011689,0,9,1699.9113600254059
36,50,0.3855466253606599,0.2257030104550858,-0.01777788365737057,0.7267554244305082,0,9,1699.9113600254059
37,47,0.42098128664505147,0.18975124356039474,0.10049841288992196,0.683411033726995,0,9,1699.9113600254059
38,50,0.3421265468444311,0.16330693680169692,0.08872032551221232,0.7220827912111304,0,9,1699.9113600254059
39,49,0.39358899981843926,0.1415572113148449,0.1817006574358529,0.7203896495048588,0,9,1699.9113600254059
40,48,0.3912623124864292,0.17617612583860476,-0.016666713564086354,0.7093902984752076,0,9,1699.9113600254059
41,47,0.3839453359606594,0.18036869521581486,-0.015000319246409762,0.7238348495251627,0,9,1699.9113600254059
42,47,0.42566502537522927,0.17269914235447045,0.1449538545733838,0.7122246039484403,0,9,1699.9113600254059
43,44,0.3938659629698348,0.18643477867827044,-0.013333344190641321,0.6891776250700312,0,9,1699.9113600254059
44,47,0.3746043880851955,0.2637291697192927,-1.0,0.753481884236596,0,9,1699.9113600254059
45,43,0.4260892874771781,0.16712886902968255,0.07171786766718044,0.6565517438948495,0,9,1699.9113600254059
46,48,0.4516267270405014,0.1587750002770606,0.1429610437166533,0.7305613423780518,0,9,1699.9113600254059
47,47,0.44175590702500445,0.25773888050667587,-1.0,0.7305613423780518,0,9,1699.9113600254059
48,43,0.5258499033078228,0.15196338594207423,0.12456278776982826,0.7692651508312609,0,9,1699.9113600254059
49,44,0.5066392779758749,0.26984807913172637,-1.0,0.8017458243860833,0,9,1699.9113600254059
50,45,0.4168788287383136,0.3888185324450024,-1.0,0.7556631600360816,0,9,1699.9113600254059
51,46,0.3788922285739724,0.3821439106253297,-1.0,0.7559573105959847,0,9,1699.9113600254059
52,44,0.3672346544033323,0.4744692134886933,-1.0,0.7559573105959847,0,9,1699.9113600254059
53,47,0.30688774534039936,0.46923332228012266,-1.0,0.7703832260677661,0,9,1699.9113600254059
54,46,0.39283710291963625,0.3763672944315285,-1.0,0.7888220112274514,0,9,1699.9113600254059
55,42,0.5426599595592085,0.13146793254384606,0.25060409639689346,0.7888220112274514,0,9,1699.9113600254059
56,43,0.44120013399304747,0.4445119568195626,-1.0,0.7888220112274514,0,9,1699.9113600254059
57,43,0.4538188352977502,0.2663045702339167,-1.0,0.7888220112274514,0,9,1699.9113600254059
58,48,0.3525291506670722,0.4849016140298852,-1.0,0.7875988172331201,0,9,1699.9113600254059
59,47,0.44546398855255526,0.3408983881164043,-1.0,0.7928899882849025,0,9,1699.9113600254059
60,46,0.2800430794902398,0.496892765822278,-1.0,0.8091610041204713,0,9,1699.9113600254059
61,47,0.038881155467082755,0.689538618035224,-1.0,0.8091610041204713,0,9,1699.9113600254059
62,42,0.3678465632588479,0.425606969136678,-1.0,0.7185733492565556,0,9,1699.9113600254059
63,43,0.2986453694793485,0.5462883790522914,-1.0,0.7185733492565556,0,9,1699.9113600254059
64,45,0.42793351922070444,0.3916995005790385,-1.0,0.8162716863418166,0,9,1699.9113600254059
65,47,0.4299266210437208,0.264786474851818,-1.0,0.752645991288477,0,9,1699.9113600254059
66,47,0.3751388052520576,0.3980326211402927,-1.0,0.752645991288477,0,9,1699.9113600254059
67,46,0.4050867354170356,0.3421132874640115,-1.0,0.752645991288477,0,9,1699.9113600254059
68,47,0.24010126031968543,0.5662656446561865,-1.0,0.7906904993347268,0,9,1699.9113600254059
69,49,0.44091614898420955,0.3369136393675663,-1.0,0.7502635040234689,0,9,1699.9113600254059
70,48,0.4495494106487953,0.3348796066281043,-1.0,0.7617835989095151,0,9,1699.9113600254059
71,45,0.3688791030393142,0.44169568725894026,-1.0,0.7917107995883269,0,9,1699.9113600254059
72,47,0.3661642275248853,0.4865537285993772,-1.0,0.7617835989095151,0,9,1699.9113600254059
73,48,0.35560727946193493,0.4371143250637865,-1.0,0.7917107995883269,0,9,1699.9113600254059
74,47,0.3677534403301886,0.43693681111177507,-1.0,0.7917107995883269,0,9,1699.9113600254059
75,48,0.4802198948795126,0.2818342316425796,-1.0,0.8108236952327332,0,9,1699.9113600254059
76,48,0.38612445534537015,0.32916102095378336,-1.0,0.7503615216080035,0,9,1699.9113600254059
77,46,0.3963745735312528,0.33064596907895893,-1.0,0.812466860723181,0,9,1699.9113600254059
78,43,0.5142426054722042,0.15369295595390853,0.23444906514286654,0.812466860723181,0,9,1699.9113600254059
79,42,0.4515272375840372,0.2767948455129148,-1.0,0.8202005606618821,0,9,1699.9113600254059
80,44,0.42844883582485027,0.2821754952688336,-1.0,0.820329894887025,0,9,1699.9113600254059
81,49,0.38991688768540955,0.2816925157822471,-1.0,0.8385695711303517,0,9,1699.9113600254059
82,45,0.42299405953458996,0.269865103562105,-1.0,0.8342637517420788,0,9,1699.9113600254059
83,47,0.4711881297674017,0.20463891614821642,-0.019999913510218913,0.8367345280335405,0,9,1699.9113600254059
84,43,0.3940968494257509,0.4175825373014351,-1.0,0.8460034642041279,0,9,1699.9113600254059
