gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.2689414213699951,0.0,-0.2689414213699951,-0.2689414213699951,1,9,332.79818058013916
1,47,-0.2000617116699715,0.07462928351283726,-0.2689414213699951,-0.11920292202211769,1,9,332.79818058013916
2,46,-0.1494797664361325,0.1159575538074831,-0.2689414213699951,0.2173116478296513,1,9,332.79818058013916
3,45,-0.047442463593696846,0.12365328271221425,-0.2689414213699951,0.23506453720902695,1,9,332.79818058013916
4,45,0.09295474138423476,0.15656953177393532,-0.2689414213699951,0.4280815284768274,1,9,332.79818058013916
5,47,0.13812275183965284,0.16344233334711128,-0.2689414213699951,0.515662290196087,1,9,332.79818058013916
6,47,0.1894713508150794,0.16454982783787062,-0.2689414213699951,0.5157492475446271,1,9,332.79818058013916
7,45,0.21942720190262027,0.1387445640782467,-0.047425873177566635,0.5157492475446271,1,9,332.79818058013916
8,47,0.20352376798671185,0.21067497253736314,-0.2689414213699951,0.7847128935412044,1,9,332.79818058013916
9,46,0.27843229909666745,0.16884025411622883,-0.047425873177566635,0.7032076199831718,1,9,332.79818058013916
10,44,0.261983887829955,0.16476855775502355,-0.11920292202211769,0.7313040746175158,1,9,332.79818058013916
11,46,0.268000658006073,0.15000808810476216,-0.01798620996209155,0.7032076199831718,1,9,332.79818058013916
12,43,0.29271655624332005,0.15388777582720967,-0.047425873177566635,0.7032076199831718,1,9,332.79818058013916
13,46,0.2883116898201354,0.19823708112334873,-0.11920292202211769,0.706515024522051,1,9,332.79818058013916
14,45,0.360828149784904,0.186217019383893,-0.01798620996209155,0.7032076199831718,1,9,332.79818058013916
15,46,0.31462134954856646,0.21666154242929664,-0.006692850924284732,0.7222606245268957,1,9,332.79818058013916
16,49,0.2828107153183965,0.2171018875945992,-0.2689414213699951,0.706515024522051,1,9,332.79818058013916
17,45,0.3097051116005321,0.22463106818572653,-0.2689414213699951,0.706515024522051,1,9,332.79818058013916
18,42,0.35938824860807306,0.227939330057984,-0.047425873177566635,0.706045756183892,1,9,332.79818058013916
19,45,0.3394792054559185,0.27642639669027624,-0.2689414213699951,0.7749280471742284,1,9,332.79818058013916
20,44,0.36093322527266297,0.2720927647061001,-0.11920292202211769,0.8356186335826971,1,9,332.79818058013916
21,47,0.39710743550866495,0.24264353112379428,-0.0009110511944006028,0.8356186335826971,1,9,332.79818058013916
22,44,0.4375962945444511,0.2557222567654022,-0.047425873177566635,0.8356186335826971,1,9,332.79818058013916
23,47,0.4219047133209586,0.2582840140769564,-0.01798620996209155,0.8488489979713768,1,9,332.79818058013916
24,47,0.38525764327307827,0.2559361475190545,-0.006692850924284732,0.8539704798301413,1,9,332.79818058013916
25,45,0.4311585332618835,0.2585082730237418,-0.047425873177566635,0.8539704798301413,1,9,332.79818058013916
26,47,0.4658299788644171,0.27612468033937765,-0.006692850924284732,0.8467049113238534,1,9,332.79818058013916
27,47,0.4375401612712772,0.24572292197052856,-0.047425873177566635,0.8448023280497098,1,9,332.79818058013916
28,42,0.46654527933379286,0.2651208894718315,-0.2689414213699951,0.8542367535180211,1,9,332.79818058013916
29,46,0.47330852786639094,0.24070911965060643,0.08535942380851762,0.8053633194031841,1,9,332.79818058013916
30,48,0.4421952053783245,0.22840600426320007,-0.047425873177566635,0.8874171668324153,1,9,332.79818058013916
31,46,0.44327273122912425,0.23347071682141168,-0.006692850924284732,0.8559367100657724,1,9,332.79818058013916
32,44,0.38969321510833654,0.23741841574830866,0.07622646505826686,0.8559367100657724,1,9,332.79818058013916
33,44,0.399216600734379,0.25096061182229046,-0.2689414213699951,0.9756356712541907,1,9,332.79818058013916
34,45,0.44579917831152555,0.2375686895527442,0.06638479756169903,0.9756356712541907,1,9,332.79818058013916
35,46,0.4475295571001726,0.2404046178936096,-0.11920292202211769,0.9756356712541907,1,9,332.79818058013916
36,47,0.4626839947462677,0.210787348588265,0.14045920769778253,0.9756356712541907,1,9,332.79818058013916
37,46,0.4207704641822667,0.2028890431954658,0.1611091678985473,0.8874171668324153,1,9,332.79818058013916
38,48,0.38084560761403174,0.21558134891353845,-0.047425873177566635,0.7842584269874538,1,9,332.79818058013916
39,44,0.41336380131996925,0.18952213438210763,0.0862588670333803,0.8256617326761553,1,9,332.79818058013916
40,46,0.48654286434996236,0.19928762815728934,0.09922514626014448,0.7763399799460396,1,9,332.79818058013916
41,49,0.40369648818300274,0.22350317008922055,-0.01798620996209155,0.8656170827215428,1,9,332.79818058013916
42,47,0.42078511216064723,0.2125587007395102,-0.11920292202211769,0.7763399799460396,1,9,332.79818058013916
43,47,0.4874259565953117,0.20048311294540594,0.1371218419101642,0.8048620518116518,1,9,332.79818058013916
44,46,0.43038257498949695,0.23503503803000922,-0.002472623156634657,0.8715722713070412,1,9,332.79818058013916
45,47,0.4786648399323502,0.22491671977195496,0.1049761863513291,0.8715722713070412,1,9,332.79818058013916
46,46,0.4140047424705513,0.23705611293310458,-0.2689414213699951,0.8550061791435616,1,9,332.79818058013916
47,45,0.44693414458028,0.2559815148938586,-0.11920292202211769,0.8550061791435616,1,9,332.79818058013916
48,43,0.4852242619921603,0.22072785280883633,0.08331519993371292,0.8487972513144061,1,9,332.79818058013916
49,43,0.4888784423262155,0.21783544377082734,0.09038903278019095,0.8563731029010619,1,9,332.79818058013916
50,44,0.4473309730730283,0.22128765763664082,-0.11920292202211769,0.7872752277382753,1,9,332.79818058013916
51,44,0.4643047308070226,0.23957902565084066,-0.00033535013046637197,0.876918960981817,1,9,332.79818058013916
52,48,0.45898305459937233,0.2421764772229545,-0.2689414213699951,0.9426970372922773,1,9,332.79818058013916
53,47,0.43548363231202364,0.27269974916564005,-0.2689414213699951,0.876918960981817,1,9,332.79818058013916
54,49,0.41262325828975727,0.24940173499224677,-0.006692850924284732,0.876918960981817,1,9,332.79818058013916
55,46,0.43939854547155505,0.24444409164898706,-0.047425873177566635,0.8692868540441814,1,9,332.79818058013916
56,47,0.4074726705239716,0.23126249128019977,-0.047425873177566635,0.7902944155219416,1,9,332.79818058013916
57,48,0.41063086193596576,0.21858972790154535,-0.047425873177566635,0.8502172024100785,1,9,332.79818058013916
58,47,0.36420080736892435,0.22743689165990552,-0.047425873177566635,0.7903818789927093,1,9,332.79818058013916
59,46,0.42689686745586314,0.21336763615726131,0.08491778365786887,0.785938548253796,1,9,332.79818058013916
60,44,0.3870462393981676,0.20391362404919935,0.08491778365786887,0.8658313454176648,1,9,332.79818058013916
61,46,0.42682022379793516,0.23065468140486853,0.07775981421365966,0.8716800166139764,1,9,332.79818058013916
62,47,0.3598439278550758,0.22418502841350124,-0.047425873177566635,0.8716800166139764,1,9,332.79818058013916
63,47,0.3748056786104297,0.18538648506777444,0.09526305867700673,0.7791768877246801,1,9,332.79818058013916
64,46,0.3860439110362553,0.19056534702436326,0.13198191906375276,0.8560122438275737,1,9,332.79818058013916
65,46,0.3667100990009955,0.17726428785186293,-0.01798620996209155,0.8560122438275737,1,9,332.79818058013916
66,45,0.3801246545765442,0.18299159684146368,-0.11920292202211769,0.8560122438275737,1,9,332.79818058013916
67,49,0.41524905743045054,0.2075976685365286,-0.047425873177566635,0.8545148048541121,1,9,332.79818058013916
68,44,0.49012852933584694,0.19327066716316071,0.08530702243523712,0.7870899914697863,1,9,332.79818058013916
69,44,0.45733678745262374,0.20633711327038035,-0.047425873177566635,0.7845156461397969,1,9,332.79818058013916
70,46,0.3824509812741639,0.1910816491337709,-0.006692850924284732,0.8545148048541121,1,9,332.79818058013916
71,45,0.4345600522892068,0.1843092179770962,0.1557305835928821,0.8545148048541121,1,9,332.79818058013916
72,48,0.3979086507259033,0.18293297666056696,0.09884748957262927,0.7707678499428272,1,9,332.79818058013916
73,46,0.4564772186539102,0.18242479442865098,0.09879663470415279,0.7868063865449629,1,9,332.79818058013916
74,46,0.4310067441388099,0.19079460217809727,0.09877125782422186,0.8117873103371032,1,9,332.79818058013916
75,47,0.42600312592938033,0.2057762793196269,-0.01798620996209155,0.9762498334773565,1,9,332.79818058013916
76,48,0.38342924682961455,0.22149863852093016,-0.11920292202211769,0.8832688189186935,1,9,332.79818058013916
77,48,0.44164275858135577,0.1858834071260487,0.08713579155478986,0.8832688189186935,1,9,332.79818058013916
78,45,0.49098601771001393,0.20296500297859862,0.11857689641955717,0.8772622135641919,1,9,332.79818058013916
79,46,0.48961312183241695,0.21517731585071598,0.08493479240482005,0.8772622135641919,1,9,332.79818058013916
80,49,0.4272753217840509,0.20956788199638288,-0.11920292202211769,0.7919361022724816,1,9,332.79818058013916
81,48,0.44862256488860197,0.19600406542667712,0.07497535894653881,0.8558512360862249,1,9,332.79818058013916
82,44,0.4719531641107641,0.2102338605950129,0.0888930854529135,0.9781100674205258,1,9,332.79818058013916
83,44,0.4593133589278253,0.20978340529821182,0.12605905204085113,0.9188899513733357,1,9,332.79818058013916
84,46,0.4437184381490582,0.23824280726587344,-0.2689414213699951,0.8182975893566119,1,9,332.79818058013916
85,45,0.49144018748514595,0.20683418521060204,0.12995504452652792,0.8953538429813618,1,9,332.79818058013916
86,47,0.4239314712367036,0.1940931951286714,0.11179931941054047,0.8649137886909944,1,9,332.79818058013916
87,45,0.48027600942223797,0.18537842465257517,0.16889267474703046,0.7887763537085695,1,9,332.79818058013916
88,45,0.46862855096624456,0.20313575977989193,-0.006692850924284732,0.7999107380731524,1,9,332.79818058013916
89,46,0.46124437380830197,0.2009735790405218,0.07479522589278836,0.814375989576647,1,9,332.79818058013916
90,48,0.4062963539322669,0.21132813683685034,-0.047425873177566635,0.7827137688887265,1,9,332.79818058013916
