gen,nevals,avg,stddev,min,max,method,format,time
74,46,0.5064896196511901,0.3010256825697285,-1.0,0.9519565628380917,0,9,357.59277844429016
75,46,0.5058504555858876,0.2871354692854778,-1.0,0.9519565628380917,0,9,357.59277844429016
76,46,0.4776919625423488,0.34841241885559576,-1.0,0.8726429407671558,0,9,357.59277844429016
77,45,0.5266140707012056,0.16390886333247162,0.24305159092047623,0.8280241241607786,0,9,357.59277844429016
78,46,0.5065001858219665,0.2800295968156975,-1.0,0.8954859057855811,0,9,357.59277844429016
79,49,0.4906960915337917,0.28126169174525084,-1.0,0.8712078360291653,0,9,357.59277844429016
80,45,0.6007156561169917,0.1725796102858638,0.23486743254450876,0.8954859057855811,0,9,357.59277844429016
81,47,0.4822638926199994,0.2858704997623156,-1.0,0.8954859057855811,0,9,357.59277844429016
82,45,0.4693706817844327,0.21004478562384543,0.17455275339169468,0.8954859057855811,0,9,357.59277844429016
83,42,0.4125608038603446,0.4109328804768138,-1.0,0.8453422819290396,0,9,357.59277844429016
84,49,0.4888957371883416,0.41898088188159366,-1.0,0.8748603253600855,0,9,357.59277844429016
85,41,0.5623188049381757,0.3079295837427498,-1.0,0.8615365285624433,0,9,357.59277844429016
86,49,0.5340921043846446,0.29658040664595053,-1.0,0.859682444241639,0,9,357.59277844429016
87,48,0.4618479447176577,0.41834944216981224,-1.0,0.859682444241639,0,9,357.59277844429016
88,46,0.5650550813039528,0.1636824988792814,0.15608896388161633,0.859682444241639,0,9,357.59277844429016
89,47,0.5035398741400156,0.2818490639778173,-1.0,0.8465679406891286,0,9,357.59277844429016
90,45,0.5013131649425941,0.2807324062172805,-1.0,0.9117857669815056,0,9,357.59277844429016
