gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.009999999999999724,0.0,-0.009999999999999724,-0.009999999999999724,0,4,272.42296171188354
1,45,-0.010466666666443008,0.0011566234376395197,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
2,44,-0.010533332993778361,0.0012220194073060738,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
3,50,-0.010333333333173498,0.0009999999995213263,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
4,47,-0.0102666666663302,0.0009043106632766289,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
5,45,-0.010466669546971825,0.0011566305771700668,-0.01333349432314843,-0.009999999999999724,0,4,272.42296171188354
6,47,-0.010133333333269235,0.0006531972644295126,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
7,47,-0.01019999947864157,0.0007916207422125337,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
8,47,-0.010199999998343647,0.0007916227992475883,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
9,45,-0.010199999999432581,0.0007916228035577089,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
10,46,-0.010066666666634479,0.00046666666644328567,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
11,47,-0.010066667248936931,0.0004666707425604464,-0.013333362446860056,-0.009999999999999724,0,4,272.42296171188354
12,45,-0.010199999999432581,0.0007916228035577089,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
13,44,-0.010066661955188247,0.00046663368631966493,-0.013333097759425903,-0.009999999999999724,0,4,272.42296171188354
14,48,-0.010066662156444252,0.00046663509511170445,-0.013333107822226185,-0.009999999999999724,0,4,272.42296171188354
15,47,-0.010431364670206087,0.0010938232119307462,-0.01333336337169326,-0.009999999999999724,0,4,272.42296171188354
16,45,-0.01013333393406835,0.0006532002077389623,-0.013333363371693259,-0.009999999999999724,0,4,272.42296171188354
17,49,-0.010178958375706546,0.0007186797383830762,-0.013333333331737479,-0.009999999999999724,0,4,272.42296171188354
18,45,-0.010066228367189647,0.00046673936057397387,-0.013333333331737479,-0.009978085027758146,0,4,272.42296171188354
19,45,-0.010265356661526852,0.0009047298876070633,-0.013333577997867602,-0.009978085027758146,0,4,272.42296171188354
20,45,-0.010417756342530091,0.0010147985680826583,-0.01333345615902227,-0.009474095326315464,0,4,272.42296171188354
21,48,-0.010265550544075151,0.0008551015355343825,-0.013333333331737479,-0.009474095326314831,0,4,272.42296171188354
22,47,-0.0111136858147031,0.0017864626985087423,-0.014999995344686224,-0.009341382451236353,0,4,272.42296171188354
23,45,-0.010902766420156838,0.0019439342751924075,-0.015000003491393622,-0.009078757545603165,0,4,272.42296171188354
24,47,-0.010763500901647707,0.001863065381044242,-0.015000003491393622,-0.009078757545603165,0,4,272.42296171188354
25,44,-0.01084028942219236,0.0020190747972804813,-0.015000125331786483,-0.009078757545602615,0,4,272.42296171188354
26,47,-0.010167048056790265,0.001722783573612783,-0.013333423869656772,-0.00906975325100676,0,4,272.42296171188354
27,45,-0.01038100086121687,0.001941835944511356,-0.015000004682796686,-0.009077246729456081,0,4,272.42296171188354
28,43,-0.010066684071875213,0.0019185880241612465,-0.015000009691380913,-0.00906789877374646,0,4,272.42296171188354
29,44,-0.010596102252597073,0.0022768941847341627,-0.015000033914671935,-0.009065053010559113,0,4,272.42296171188354
30,44,-0.010271189429800036,0.001996583543366137,-0.01500000983880145,-0.009064985406468173,0,4,272.42296171188354
31,47,-0.010045826178864523,0.0018426623801430066,-0.015000020974507587,-0.009064763405920452,0,4,272.42296171188354
32,46,-0.009752406265516567,0.001579686795784057,-0.015000061513826952,-0.009063994844827304,0,4,272.42296171188354
33,44,-0.010721174402621554,0.0021250874560587124,-0.014999998170852043,-0.009063994844827304,0,4,272.42296171188354
34,45,-0.010012339550140265,0.0017612036915701235,-0.015000017285866665,-0.00906410061607479,0,4,272.42296171188354
35,47,-0.010027347309225436,0.00169334547599288,-0.013333338193578558,-0.00906410061607479,0,4,272.42296171188354
36,45,-0.010317995264884758,0.0020519916215693927,-0.014999982620193043,-0.009063415238759163,0,4,272.42296171188354
37,42,-0.01040861997090824,0.0020496366443117104,-0.014999982620193043,-0.009064100616074738,0,4,272.42296171188354
38,46,-0.010597222051648947,0.002204553764421453,-0.015000002479049625,-0.009064100616074738,0,4,272.42296171188354
39,47,-0.009956044788635784,0.0017865668608138513,-0.014999981192077579,-0.009064100616074738,0,4,272.42296171188354
40,43,-0.009964832206119593,0.0018137135989371414,-0.014999998170852043,-0.009063994844827764,0,4,272.42296171188354
