gen,nevals,avg,stddev,min,max,method,format,time
0,50,-0.2689414213699951,0.0,-0.2689414213699951,-0.2689414213699951,1,1,331.67991971969604
1,47,-0.2479780314612923,0.05195731738368808,-0.2689414213699951,-0.11920292202211769,1,1,331.67991971969604
2,44,-0.18664709074525024,0.07660461713278943,-0.2689414213699951,-0.047425873177566635,1,1,331.67991971969604
3,46,-0.12079179793375223,0.0626366910041024,-0.2689414213699951,-0.01798620996209155,1,1,331.67991971969604
4,47,-0.06464365506752517,0.03924123591027091,-0.11920292202211769,-0.006692850924284732,1,1,331.67991971969604
5,44,-0.03224153071258432,0.0322445555062147,-0.11920292202211769,-0.002472623156634657,1,1,331.67991971969604
6,46,-0.014551202251861503,0.012440524404778866,-0.047425873177566635,-0.002472623156634657,1,1,331.67991971969604
7,48,-0.0060662280340767925,0.00489879490012678,-0.01798620996209155,-0.0009110511944006028,1,1,331.67991971969604
8,45,-0.00040992869018493974,0.01705510901813764,-0.01798620996209155,0.11709017962090706,1,1,331.67991971969604
9,47,0.011977809496005016,0.039872351917518464,-0.002472623156634657,0.19680356395144838,1,1,331.67991971969604
10,46,0.055029425137717254,0.06683185760596215,-0.002472623156634657,0.23249193744329405,1,1,331.67991971969604
11,45,0.12566303500838438,0.0639029517957593,-0.002472623156634657,0.31889395564456946,1,1,331.67991971969604
12,47,0.1750149005708021,0.09442371593568509,-0.006692850924284732,0.34810724367501167,1,1,331.67991971969604
13,44,0.21108384232768101,0.10174553309790456,-0.01798620996209155,0.4306378955304794,1,1,331.67991971969604
14,43,0.23644733961483638,0.10113292508902574,0.005157658388120806,0.42826849039984816,1,1,331.67991971969604
15,47,0.23783480839006438,0.11373149538077366,-0.006692850924284732,0.41154766789004005,1,1,331.67991971969604
16,45,0.27166738832732734,0.12057235341727353,0.025476670624381283,0.4142149840425407,1,1,331.67991971969604
17,44,0.2922778664941653,0.12236177118998111,-0.002472623156634657,0.48093485306087,1,1,331.67991971969604
18,47,0.2868967143935192,0.14860661319253898,-0.00033535013046637197,0.5303769652755873,1,1,331.67991971969604
19,45,0.3195314002756495,0.14120141591612087,-4.5397868702390376e-05,0.5492507897752742,1,1,331.67991971969604
20,46,0.33674138732886083,0.1673842182881093,-0.00033535013046637197,0.5589311230475407,1,1,331.67991971969604
21,46,0.3805979804609541,0.16608632818083385,-4.5397868702390376e-05,0.6448919265058847,1,1,331.67991971969604
22,47,0.3719712476045573,0.17221397929385002,-0.0009110511944006028,0.6492502578889443,1,1,331.67991971969604
23,46,0.35256795210015296,0.16765699042973822,-0.0001233945759863131,0.6492502578889443,1,1,331.67991971969604
24,47,0.3526947600752639,0.21050492622428926,-0.0009110511944006028,0.654949092327691,1,1,331.67991971969604
25,45,0.3644381151440966,0.2109265400156872,-0.00033535013046637197,0.6682242407161051,1,1,331.67991971969604
26,46,0.3999516542400233,0.1960189558199281,0.007518500594851267,0.6682242407161051,1,1,331.67991971969604
27,46,0.4328265837587963,0.19084903735442893,-0.0009110511944006028,0.6573910789544435,1,1,331.67991971969604
28,46,0.44130148002963665,0.19786114271532831,-0.00033535013046637197,0.7012926025438474,1,1,331.67991971969604
29,46,0.4193069235707867,0.1817433245239704,-0.00033535013046637197,0.7228029723392715,1,1,331.67991971969604
30,48,0.43205384141998365,0.2084622206248157,-0.0009110511944006028,0.7228029723392715,1,1,331.67991971969604
31,48,0.45275898197160885,0.2094716666420849,0.019979566466995835,0.7228029723392715,1,1,331.67991971969604
32,45,0.48761681552523906,0.19717008929281019,-0.00033535013046637197,0.7228029723392715,1,1,331.67991971969604
33,46,0.41664625757138796,0.2544342421876072,-0.00033535013046637197,0.7228029723392715,1,1,331.67991971969604
34,45,0.47768697629991197,0.23257055349727485,0.05005404200028176,0.7410893743615949,1,1,331.67991971969604
35,45,0.43616799142907575,0.2443345840707332,-0.0001233945759863131,0.8341135221728416,1,1,331.67991971969604
36,49,0.44978863783662204,0.2600916002242409,-0.00033535013046637197,0.8403126152383565,1,1,331.67991971969604
