gen,nevals,avg,stddev,min,max,mutation,time
0,50,0.2183692722588085,0.0,0.2183692722588085,0.2183692722588085,0.3,129.11345982551575
1,45,0.0866445471583499,0.13671078072958476,-0.015000081235341557,0.5145789137638868,0.3,129.11345982551575
2,43,0.11316705531736561,0.13821075901981525,-0.01599999824796006,0.5145789137638868,0.3,129.11345982551575
3,47,0.06631761732159494,0.10517264394851303,-0.01666667635539383,0.2573388481458281,0.3,129.11345982551575
4,45,0.13029889596871672,0.1442014218552748,-0.01666665133551765,0.6533945195238681,0.3,129.11345982551575
5,47,0.2020633681043473,0.1465828058871091,-0.017142882247636403,0.6533945195238681,0.3,129.11345982551575
6,42,0.20077756185417114,0.1435312229419652,-0.01666671509742515,0.6533945195238681,0.3,129.11345982551575
7,46,0.22281600815554506,0.13873217639524812,-0.016000100297656552,0.5558614952224855,0.3,129.11345982551575
8,49,0.23591461518795348,0.12571550219856423,-0.017499989288607812,0.5578159900557154,0.3,129.11345982551575
9,47,0.2071908323251829,0.1257104288008954,-0.017777858538786738,0.48419090752359173,0.3,129.11345982551575
10,45,0.24801707838710635,0.10810019939541862,-0.01714276963220551,0.5146114830151544,0.3,129.11345982551575
11,47,0.2318647292646121,0.11341093491933021,-0.02000000356233178,0.48723317181236186,0.3,129.11345982551575
12,47,0.2335254907433211,0.13925872093265254,-0.016666657730948633,0.8137079032944232,0.3,129.11345982551575
13,46,0.2699633037611251,0.12860080911676147,-0.016666639691724053,0.5753738006036251,0.3,129.11345982551575
14,50,0.2426049175121027,0.10172517769919295,-0.018571439282678185,0.41367466743121895,0.3,129.11345982551575
15,46,0.29490331303992984,0.11136493721143578,-0.015999999686845425,0.6358910363940278,0.3,129.11345982551575
16,47,0.26318040636084467,0.12320685993542559,-0.01999999999999945,0.574696274317865,0.3,129.11345982551575
17,47,0.2806481455759595,0.10142748410230494,0.05347154293161706,0.574696274317865,0.3,129.11345982551575
18,45,0.28527167680356663,0.09822471881050074,0.07138966345301108,0.574696274317865,0.3,129.11345982551575
19,46,0.2856619380229406,0.10473117585975006,-0.014999998514062977,0.574696274317865,0.3,129.11345982551575
20,43,0.289763942051753,0.09913782106346714,0.10625143044347,0.574696274317865,0.3,129.11345982551575
21,47,0.28858292092614124,0.10163369266571824,-0.016000013806311785,0.5002486728399113,0.3,129.11345982551575
22,42,0.2849889125215625,0.08138937244242998,0.056503656335565144,0.45643474886610336,0.3,129.11345982551575
23,43,0.30678714750811537,0.09137889315796786,0.07784821865686109,0.5324885599334569,0.3,129.11345982551575
24,46,0.29644518994830515,0.10881875405863663,-0.019999999972761397,0.551586025558923,0.3,129.11345982551575
25,49,0.2753418235984605,0.20575196742568239,-1.0,0.5504806505463848,0.3,129.11345982551575
26,44,0.19827023576933234,0.3655311028025403,-1.0,0.4540439551702536,0.3,129.11345982551575
27,43,0.2752623996804044,0.2073656290998639,-1.0,0.48280006109500473,0.3,129.11345982551575
28,50,0.2513503822447696,0.19134361636120062,-1.0,0.49939619047598516,0.3,129.11345982551575
29,43,0.24519344276659327,0.2690145608818028,-1.0,0.5348249311151178,0.3,129.11345982551575
30,42,0.29194612423919436,0.20276390805564995,-1.0,0.5582312912274946,0.3,129.11345982551575
31,43,0.308970773983962,0.2120932238116531,-1.0,0.5582312912274946,0.3,129.11345982551575
32,47,0.13105265748658781,0.46074788499163916,-1.0,0.48211824390799746,0.3,129.11345982551575
33,42,0.10716041091085969,0.49242412227761134,-1.0,0.509893355025074,0.3,129.11345982551575
34,46,0.20665368002989482,0.3623345025011786,-1.0,0.4458085343059219,0.3,129.11345982551575
35,46,0.2634737429438562,0.27092439246968414,-1.0,0.48356157186437415,0.3,129.11345982551575
36,48,0.29667172828427985,0.28360538486964254,-1.0,0.737393656695042,0.3,129.11345982551575
37,48,0.20498926592988506,0.36629626574642365,-1.0,0.5560854530760596,0.3,129.11345982551575
38,49,0.2116199318867793,0.36621175348536944,-1.0,0.4680565072440173,0.3,129.11345982551575
39,49,0.22638616133427789,0.31943210125614313,-1.0,0.4496859839030286,0.3,129.11345982551575
40,46,0.1837083401901397,0.40275237776660505,-1.0,0.47738990582075386,0.3,129.11345982551575
41,47,0.2444356743151206,0.2656325445470857,-1.0,0.4829679862586568,0.3,129.11345982551575
42,47,0.29409437345211686,0.09300598667646458,-0.009999999999999724,0.4829679862586568,0.3,129.11345982551575
43,48,0.20060511924521696,0.31280246768205905,-1.0,0.43817592721516574,0.3,129.11345982551575
44,44,0.14521037387405517,0.4288239934692044,-1.0,0.4557221591351643,0.3,129.11345982551575
45,47,0.25754847794480434,0.26784969892844934,-1.0,0.474347678189971,0.3,129.11345982551575
46,44,0.2297952121394375,0.3234310089818353,-1.0,0.5123688003580215,0.3,129.11345982551575
47,46,0.12088931962849238,0.46263615641992145,-1.0,0.4950743843892392,0.3,129.11345982551575
48,44,0.14444565740343895,0.46727883045240887,-1.0,0.4757787530296683,0.3,129.11345982551575
49,46,0.22745701050971376,0.318875252565785,-1.0,0.4757787530296683,0.3,129.11345982551575
50,45,0.2119670711488937,0.3654012797461532,-1.0,0.49350610146649176,0.3,129.11345982551575
51,47,0.16263867486205874,0.4360631781492416,-1.0,0.49350610146649176,0.3,129.11345982551575
52,47,0.26767969596535535,0.2688517713601487,-1.0,0.5028547965735848,0.3,129.11345982551575
53,44,0.23440697634647414,0.3196034032920412,-1.0,0.43366090267341667,0.3,129.11345982551575
54,49,0.28061201584675094,0.2014956939409627,-1.0,0.5263424426051226,0.3,129.11345982551575
55,47,0.28371191649097743,0.20440710491618075,-1.0,0.4983828913073982,0.3,129.11345982551575
56,47,0.22213345616195534,0.3173973474805983,-1.0,0.4684748204237124,0.3,129.11345982551575
57,46,0.2580128626558556,0.2668188986912366,-1.0,0.5080528146686515,0.3,129.11345982551575
58,44,0.2899727993501714,0.2002676438185226,-1.0,0.5080528146686515,0.3,129.11345982551575
59,47,0.2764130185137866,0.20772607830776088,-1.0,0.5117035611530506,0.3,129.11345982551575
60,47,0.27900966885798156,0.20556714610843185,-1.0,0.5117035611530506,0.3,129.11345982551575
61,47,0.30403829649278885,0.208141579106544,-1.0,0.6257423115453222,0.3,129.11345982551575
62,42,0.3248856459948754,0.10526644855937158,0.1531329916883268,0.6257423115453222,0.3,129.11345982551575
63,47,0.20158976843902499,0.37172689370731,-1.0,0.6257423115453222,0.3,129.11345982551575
64,50,0.2822790539976791,0.20673902254050744,-1.0,0.5986184911221292,0.3,129.11345982551575
65,46,0.19551912000038235,0.4048717232729426,-1.0,0.5098446967440288,0.3,129.11345982551575
66,46,0.2439495058220909,0.3219675859671685,-1.0,0.4781051016430524,0.3,129.11345982551575
67,44,0.29821048740908795,0.20318277204376303,-1.0,0.4798232693512301,0.3,129.11345982551575
68,47,0.16076739763022999,0.43350164359669935,-1.0,0.47060677353135655,0.3,129.11345982551575
69,46,0.2077533321770214,0.36586948865728935,-1.0,0.48507706469942097,0.3,129.11345982551575
70,47,0.07450131742786524,0.5090635470038924,-1.0,0.4982653770763332,0.3,129.11345982551575
71,48,0.2581154696218052,0.27189666891943143,-1.0,0.5152076402310186,0.3,129.11345982551575
72,47,0.326765411140568,0.10160915698381578,0.1543784003525587,0.6400825983816599,0.3,129.11345982551575
73,48,0.2937067944596283,0.1277715339410223,-0.017999983512637978,0.5741429420968827,0.3,129.11345982551575
74,43,0.26250956501169614,0.33368115107086,-1.0,0.580091045489312,0.3,129.11345982551575
75,48,0.2635754349709449,0.210616927442834,-1.0,0.5123180099992714,0.3,129.11345982551575
76,47,0.27432475591751215,0.12839666428734567,-0.016666670303931926,0.5396483958273656,0.3,129.11345982551575
77,42,0.3133168089156736,0.11604342103774394,-0.017142867372094805,0.5396483958273656,0.3,129.11345982551575
78,47,0.2954706856291116,0.11433752007013442,-0.016000003307641206,0.6077389251200752,0.3,129.11345982551575
79,48,0.2712785748986882,0.20193242310768456,-1.0,0.4948681518302331,0.3,129.11345982551575
80,47,0.26752999599538413,0.20058574032519236,-1.0,0.4948681518302331,0.3,129.11345982551575
81,42,0.2884858845751782,0.11222626805022556,-0.013333326495783001,0.5756554901407844,0.3,129.11345982551575
82,47,0.2487090377834189,0.2134319427885013,-1.0,0.4598983040707107,0.3,129.11345982551575
83,50,0.22516414230747794,0.26675499100888084,-1.0,0.4490540656191274,0.3,129.11345982551575
84,46,0.2672747488037441,0.21372017727927023,-1.0,0.48816422439368673,0.3,129.11345982551575
85,44,0.31177063934194854,0.09261543132669922,0.09864331746934735,0.5495808333699068,0.3,129.11345982551575
86,43,0.19911174211482893,0.36631701241130293,-1.0,0.48816422439368673,0.3,129.11345982551575
87,46,0.12003983149769008,0.46065966706446015,-1.0,0.48816422439368673,0.3,129.11345982551575
88,43,0.2225549756302842,0.3276755026130153,-1.0,0.5057090016019657,0.3,129.11345982551575
89,46,0.1876879031277492,0.40366995932681293,-1.0,0.4647184756321629,0.3,129.11345982551575
90,48,0.2492864148733983,0.26994954201111276,-1.0,0.47747089495699085,0.3,129.11345982551575
