gen,nevals,avg,stddev,min,max,mutation,time
0,50,0.2183692722588085,0.0,0.2183692722588085,0.2183692722588085,0.0,104.07383871078491
1,42,0.08449029623070724,0.10847653856467158,-0.01599999668862361,0.2817710693296371,0.0,104.07383871078491
2,48,0.06812937575260002,0.10734556810151899,-0.01600000248739212,0.2771724073124408,0.0,104.07383871078491
3,46,0.13455564480781645,0.12777384909665682,-0.01599999668862361,0.42892062440629625,0.0,104.07383871078491
4,48,0.17826692323845034,0.1429577056974804,-0.016000073555869007,0.514419935848893,0.0,104.07383871078491
5,47,0.19433740129730434,0.11999693891832336,-0.01999999999999945,0.5128491672584369,0.0,104.07383871078491
6,48,0.24333105118880954,0.11317647149625089,-0.02000000061887996,0.6276619856823732,0.0,104.07383871078491
7,47,0.2645398243508847,0.13708263973673188,-0.01666670367090201,0.6112585215901507,0.0,104.07383871078491
8,44,0.2588185226947483,0.14916693049965543,-0.016666672907272976,0.803492194976178,0.0,104.07383871078491
9,47,0.27713004498933713,0.14827161405993916,-0.019999989060754616,0.803492194976178,0.0,104.07383871078491
10,44,0.33954341369453395,0.14104715365721537,-0.013333344190641321,0.7053522521366925,0.0,104.07383871078491
11,45,0.3745308465034642,0.17126628347454362,-0.015000236667011663,0.7053522521366925,0.0,104.07383871078491
12,48,0.36691320174990294,0.2131748578054423,-0.017142868319484486,0.7262000562811886,0.0,104.07383871078491
13,49,0.36589603211493865,0.21670393979972638,-0.017500032911028123,0.8128254675368665,0.0,104.07383871078491
14,47,0.3096540549997844,0.22687005857985046,-0.017142911839755106,0.8129768196504336,0.0,104.07383871078491
15,47,0.2901002173203636,0.20828209390411356,-0.01714286621307888,0.702995159647221,0.0,104.07383871078491
16,46,0.34599571673104784,0.21555236580677006,-0.016666653635307126,0.8139473969283895,0.0,104.07383871078491
17,42,0.35460892096752983,0.21095698968854076,-0.017142893664233685,0.723943747249486,0.0,104.07383871078491
18,46,0.43157279164690365,0.2155642153568495,-0.016000001101808242,0.8232095250303568,0.0,104.07383871078491
19,48,0.4305784924292854,0.21600774363494823,-0.017142882085526525,0.8129768196504336,0.0,104.07383871078491
20,48,0.468356075553624,0.20591017473717405,-0.015000044561740868,0.8203335172825308,0.0,104.07383871078491
21,49,0.4733537196637982,0.19340820595692,0.08495432385053044,0.8203335172825308,0.0,104.07383871078491
22,43,0.47654613391736206,0.19297441699948606,0.06701686488485573,0.8203335172825308,0.0,104.07383871078491
23,45,0.4874239906870013,0.21107015772825097,-0.01999999999999945,0.7576513691277825,0.0,104.07383871078491
24,45,0.4826950110442091,0.2053870765975568,-0.01666670284979899,0.7587006766675846,0.0,104.07383871078491
25,49,0.4279105540293619,0.22845222583638058,-0.022857145447401972,0.9089741674648565,0.0,104.07383871078491
26,44,0.43006525268662116,0.2240656949767806,-0.017499997084545475,0.9089741674648565,0.0,104.07383871078491
27,46,0.4344993937682965,0.2132496285023382,0.08719004794247215,0.918730415010958,0.0,104.07383871078491
28,42,0.47231399263403334,0.23628321270395058,-0.016666643453099057,0.918730415010958,0.0,104.07383871078491
29,47,0.506173482747511,0.23154667583813374,-0.01333333283630947,0.8976115371432417,0.0,104.07383871078491
30,46,0.5171827749297142,0.2455531424980668,-0.015000076694819137,0.918730415010958,0.0,104.07383871078491
31,50,0.46594513990460906,0.269868089904326,-0.013333347231316645,0.9157413768784317,0.0,104.07383871078491
