gen,nevals,avg,stddev,min,max,mutation,time
0,50,0.2183692722588085,0.0,0.2183692722588085,0.2183692722588085,0.4,136.9811978340149
1,46,0.044017174736137095,0.09382437475238954,-0.01600030987097337,0.2183692722588085,0.4,136.9811978340149
2,47,0.05207512297680477,0.11111380747609328,-0.017142856968262624,0.5145370512091344,0.4,136.9811978340149
3,48,0.04805817216289238,0.11334085917141462,-0.01999999999999945,0.364260231274077,0.4,136.9811978340149
4,48,0.1335829097651016,0.166251566731576,-0.017142739059332782,0.8120828928703502,0.4,136.9811978340149
5,46,0.13401032791612363,0.14537576516768277,-0.01999999999999945,0.5061174065183305,0.4,136.9811978340149
6,48,0.20295056962591196,0.14409230985758748,-0.017500107527429257,0.513834042178457,0.4,136.9811978340149
7,47,0.223985841587482,0.14124557847935196,-0.01999999999999945,0.5336630234596089,0.4,136.9811978340149
8,46,0.2073508087985332,0.15479477165404545,-0.017499999831880827,0.6241028781553974,0.4,136.9811978340149
9,48,0.22406606442586735,0.1181234481957204,-0.01999999999999945,0.501219152155904,0.4,136.9811978340149
10,44,0.23737608309853114,0.11038970634540639,-0.0200000026432562,0.5806874677029223,0.4,136.9811978340149
11,49,0.2073715144794802,0.12325332977426491,-0.016666709540448944,0.6094671141148618,0.4,136.9811978340149
12,48,0.21770040905782065,0.11864117899886241,-0.01750000006613956,0.4674386188081469,0.4,136.9811978340149
13,43,0.2725978909273023,0.10468650062555823,-0.016666578869784426,0.5930301592222254,0.4,136.9811978340149
14,43,0.2769639089245042,0.10447733483187295,-0.020000022829822717,0.5930301592222254,0.4,136.9811978340149
15,46,0.2510955386272391,0.12362938838927076,-0.02000002349416623,0.6821501960370571,0.4,136.9811978340149
16,46,0.2818263260561606,0.12169866083420407,-0.017999999395254748,0.6821501960370571,0.4,136.9811978340149
17,43,0.25627518069508826,0.10725236388828631,-0.017143184907361747,0.46336513595173956,0.4,136.9811978340149
18,47,0.2884590130874127,0.09721188114919524,-0.019999973375659716,0.4452174231483937,0.4,136.9811978340149
19,46,0.2724519521459378,0.08976822625469769,0.08799702349774215,0.43401876265017564,0.4,136.9811978340149
20,47,0.2943075947696988,0.07383641881136237,0.06221719788221693,0.5335167198911713,0.4,136.9811978340149
21,49,0.22406909280881998,0.2637303546266211,-1.0,0.467136712891993,0.4,136.9811978340149
22,44,0.29453294547063946,0.10313108718023174,-0.016658392177611614,0.5233852302010428,0.4,136.9811978340149
23,46,0.20864171141451876,0.3250591603967196,-1.0,0.6280689063919157,0.4,136.9811978340149
24,42,0.3094954861498047,0.10329464872460208,-0.01600008231464179,0.5966068472276185,0.4,136.9811978340149
25,44,0.30409174730646277,0.12227850353122811,-0.018181835371190305,0.6492386740324648,0.4,136.9811978340149
26,49,0.27683575927401,0.10757119119073144,-0.018333313331534273,0.52775817647294,0.4,136.9811978340149
27,47,0.19947356873143168,0.3301182117369261,-1.0,0.7108478754100935,0.4,136.9811978340149
28,45,0.2531987812632347,0.27893228212164994,-1.0,0.6085510988515843,0.4,136.9811978340149
29,46,0.30900867368224544,0.08539355094600046,0.1429202061484187,0.5397762524938668,0.4,136.9811978340149
30,47,0.31825505288086964,0.12592598192329701,-0.017142861113556448,0.6984518369700637,0.4,136.9811978340149
31,46,0.27513034028000594,0.10633689971265693,0.05927522470039419,0.6984518369700637,0.4,136.9811978340149
32,44,0.287497249739814,0.22890896637669855,-1.0,0.8522483408220219,0.4,136.9811978340149
33,44,0.314151641353641,0.0879257257728432,0.07434174832067922,0.47621673984612134,0.4,136.9811978340149
34,44,0.29294724054427285,0.08772749235701076,0.1581197538611005,0.5095274067437611,0.4,136.9811978340149
35,47,0.2492909958102695,0.2735362938031112,-1.0,0.5526148383737897,0.4,136.9811978340149
36,44,0.33615704110225686,0.09899626800764776,-0.019999984894632897,0.5526148383737897,0.4,136.9811978340149
37,45,0.23557113851344497,0.2741642971523093,-1.0,0.5957957439242199,0.4,136.9811978340149
38,50,0.23534576402751717,0.26759398532122364,-1.0,0.45782014973197854,0.4,136.9811978340149
39,47,0.25573110140785366,0.2698112537914082,-1.0,0.4620535852370156,0.4,136.9811978340149
40,47,0.23463384808128013,0.26328900740894257,-1.0,0.46942849072634174,0.4,136.9811978340149
41,46,0.15359116991765165,0.39453666497230916,-1.0,0.4771170349845871,0.4,136.9811978340149
42,48,0.242318310542983,0.2698733141875045,-1.0,0.5079845437473658,0.4,136.9811978340149
43,45,0.2870244390416464,0.2039640139375913,-1.0,0.5075463031053126,0.4,136.9811978340149
44,44,0.29589804780345785,0.20290316194457372,-1.0,0.4900969230321084,0.4,136.9811978340149
45,46,0.21423939274097129,0.36485193002689636,-1.0,0.4847523248745146,0.4,136.9811978340149
46,48,0.19852486706680494,0.36092761869430934,-1.0,0.49277270512553606,0.4,136.9811978340149
47,45,0.20843745058597699,0.3645290530014673,-1.0,0.5048191164516593,0.4,136.9811978340149
48,47,0.1801885797394742,0.40123714094789953,-1.0,0.49277270512553606,0.4,136.9811978340149
49,46,0.22957541007400512,0.2628072874701002,-1.0,0.426860084064466,0.4,136.9811978340149
50,46,0.203457501068795,0.36416663366902546,-1.0,0.5023081874160563,0.4,136.9811978340149
51,45,0.2735314058243179,0.27678443721128104,-1.0,0.5213055207429639,0.4,136.9811978340149
52,44,0.15069224582906324,0.43449699254526775,-1.0,0.5169217621611567,0.4,136.9811978340149
