gen,nevals,avg,stddev,min,max,mutation,time
0,50,0.2183692722588085,0.0,0.2183692722588085,0.2183692722588085,0.5,119.89659476280212
1,45,0.03661889136769496,0.10000463450776606,-0.016000006136720542,0.4277551195471809,0.5,119.89659476280212
2,49,0.0640388331750074,0.11748216380117628,-0.019999969422807625,0.542467330139558,0.5,119.89659476280212
3,49,0.08212764946458971,0.13117377973946792,-0.016000089569607627,0.542467330139558,0.5,119.89659476280212
4,48,0.15178347822273705,0.1285143300733097,-0.020000025144186247,0.542467330139558,0.5,119.89659476280212
5,50,0.18297436666066516,0.11716915289279951,-0.0175000056092305,0.4756707198823162,0.5,119.89659476280212
6,49,0.18860109657057378,0.13427820342999625,-0.01999999999999945,0.5599570229738244,0.5,119.89659476280212
7,44,0.2029631088245658,0.12203530138156254,-0.01999997470859102,0.5575256147012213,0.5,119.89659476280212
8,47,0.20420372287614172,0.13375710413769282,-0.019999999694318815,0.5575256147012213,0.5,119.89659476280212
9,45,0.20483402599763054,0.13773484380480866,-0.01999999069021189,0.5575256147012213,0.5,119.89659476280212
10,46,0.21634821371642265,0.13955649282923085,-0.01999999846000711,0.5575256147012213,0.5,119.89659476280212
11,45,0.1674220051695171,0.13783107842674291,-0.019999999378261583,0.47629476435022944,0.5,119.89659476280212
12,47,0.20673272541502716,0.13304687418325975,-0.020000000605629006,0.6928007384176362,0.5,119.89659476280212
13,46,0.24204798206300762,0.16380679492642644,-0.020000004374821096,0.7065387302127304,0.5,119.89659476280212
14,44,0.24087779417198754,0.14894788779735899,-0.020000008464080045,0.6928007384176362,0.5,119.89659476280212
15,46,0.2652243481759569,0.13815158377443743,-0.020000001275164752,0.5996965529491428,0.5,119.89659476280212
16,46,0.2532657574172855,0.11521301231259325,-0.01599999861804708,0.5996965529491428,0.5,119.89659476280212
17,43,0.28995715513658193,0.11921841537744403,0.05940992622162116,0.5996965529491428,0.5,119.89659476280212
18,45,0.2541551923638978,0.1298293335025784,-0.01714289806793694,0.598030706637606,0.5,119.89659476280212
19,45,0.27424035205884684,0.13420806005759947,-0.02285714279278996,0.5786378701471991,0.5,119.89659476280212
20,46,0.2635830578142111,0.09999771476986788,-0.015000181182499307,0.44131615642472316,0.5,119.89659476280212
21,47,0.27714694878577545,0.09265877286369034,0.0787997540625361,0.5508470673012703,0.5,119.89659476280212
22,48,0.26624456882304837,0.0986467758185794,-0.016000014675713867,0.45249983306141556,0.5,119.89659476280212
23,44,0.2761251447048821,0.12352594414902879,-0.02000005821019701,0.49922968152942104,0.5,119.89659476280212
24,43,0.28589175958329904,0.09829874360082652,0.07250656435431366,0.49922968152942104,0.5,119.89659476280212
25,47,0.25492452045317415,0.12036398731407909,-0.02000001622904782,0.4743716813581178,0.5,119.89659476280212
26,44,0.27693236319484976,0.11124898132011422,-0.021818191033746694,0.47152751213855537,0.5,119.89659476280212
27,45,0.2756620748511196,0.09868412185264938,-0.02333333531698412,0.471455374472506,0.5,119.89659476280212
28,49,0.2577559320814251,0.10754278381650854,-0.019999994503071272,0.49086220998092783,0.5,119.89659476280212
29,49,0.25894549736252787,0.08026247250861854,0.08146526348962406,0.44669296998244007,0.5,119.89659476280212
30,50,0.268011294947186,0.09951609651832942,0.10749969684357484,0.6001926627704145,0.5,119.89659476280212
31,41,0.2948017185962932,0.07895734472745104,0.05805370342051707,0.4444377270034676,0.5,119.89659476280212
32,45,0.287324392450293,0.08037188230627645,0.06513812153550902,0.43062292888527137,0.5,119.89659476280212
33,47,0.2882863904563577,0.09127319466378572,0.05134807447393427,0.5284329631669582,0.5,119.89659476280212
34,47,0.24486819518912856,0.27291924997344985,-1.0,0.5284329631669582,0.5,119.89659476280212
35,47,0.2742235202669634,0.20406138371312732,-1.0,0.47192246556990997,0.5,119.89659476280212
36,46,0.2911258332043831,0.09351810570948851,0.07042813782731029,0.5248228925943291,0.5,119.89659476280212
37,45,0.29178526329711174,0.08626695178393207,0.08710487120831822,0.4941254650782543,0.5,119.89659476280212
38,48,0.28413429697953363,0.2103822913894264,-1.0,0.6056136241620015,0.5,119.89659476280212
39,44,0.3047077955564374,0.0989629008837281,0.06254763547942199,0.5450297958020542,0.5,119.89659476280212
40,46,0.2754638289101449,0.09454473821657597,-0.016000010658288724,0.4872883327218708,0.5,119.89659476280212
41,47,0.2689448203141829,0.08767789477523306,0.05656858331198595,0.4543669142074969,0.5,119.89659476280212
42,47,0.27856708217234105,0.0917616267523797,0.09059652477651262,0.592216992388877,0.5,119.89659476280212
43,49,0.2750698786716026,0.08953951239255212,-0.01714282253872213,0.46922467345905705,0.5,119.89659476280212
44,43,0.29364616543874883,0.10304842492992661,-0.018333331138912497,0.47613016744146824,0.5,119.89659476280212
45,46,0.26522600396724416,0.08808385691991423,0.07322707842569154,0.4323917841887412,0.5,119.89659476280212
46,42,0.27981827676923055,0.20445444414412578,-1.0,0.4398470009922203,0.5,119.89659476280212
47,47,0.2973756745524401,0.08575146689010572,0.11290656250451671,0.526570665484956,0.5,119.89659476280212
48,46,0.2815218381664984,0.09474067258635988,-0.01333335383706294,0.526570665484956,0.5,119.89659476280212
49,46,0.30506402654002945,0.0833792339529382,0.08408307383595662,0.526570665484956,0.5,119.89659476280212
50,45,0.29489872720354265,0.10149441749346601,0.03955014678983231,0.526570665484956,0.5,119.89659476280212
51,44,0.2831632356296113,0.2054634964834294,-1.0,0.526570665484956,0.5,119.89659476280212
52,47,0.2658471269799053,0.20588128420958998,-1.0,0.5125710209306601,0.5,119.89659476280212
53,49,0.3025972616216558,0.10176206762512256,-0.013333398333863284,0.571195784522956,0.5,119.89659476280212
54,48,0.2959446380641554,0.07479359637594926,0.12861751370081279,0.5268643102071695,0.5,119.89659476280212
55,47,0.25539153279691523,0.19203363949280686,-1.0,0.45418015485071445,0.5,119.89659476280212
56,48,0.26416198015359316,0.2012929743286187,-1.0,0.5968706348733505,0.5,119.89659476280212
57,46,0.2809477288782621,0.10110336238620671,-0.01500002750346774,0.49969805463560224,0.5,119.89659476280212
58,41,0.26745793909498466,0.21081166189342326,-1.0,0.501267142463457,0.5,119.89659476280212
59,45,0.25352434343897917,0.10631868084553049,-0.013333371328423806,0.40772810087705236,0.5,119.89659476280212
60,44,0.2288623187842954,0.2714198340613387,-1.0,0.4893571036448712,0.5,119.89659476280212
61,47,0.21989866830483593,0.2653744538145208,-1.0,0.4442826528281738,0.5,119.89659476280212
62,46,0.21612688046822856,0.2686179287337569,-1.0,0.4442826528281738,0.5,119.89659476280212
63,45,0.17992505320757746,0.364079791683312,-1.0,0.5173572355707622,0.5,119.89659476280212
64,47,0.28750279928898925,0.08524865126273734,-0.015000096830079352,0.4455156273656357,0.5,119.89659476280212
65,46,0.2629674200075125,0.1949200685264035,-1.0,0.5150387819371189,0.5,119.89659476280212
66,43,0.23172012954821417,0.3167506467950327,-1.0,0.5150387819371189,0.5,119.89659476280212
67,44,0.2250286060294689,0.3198055801382227,-1.0,0.5143032769927849,0.5,119.89659476280212
68,44,0.285175586245285,0.19439193728282692,-1.0,0.44555723303839595,0.5,119.89659476280212
69,47,0.26585976753592566,0.20020089479025835,-1.0,0.46543944847705154,0.5,119.89659476280212
70,49,0.2686000876244883,0.27270843733693567,-1.0,0.5321925750683519,0.5,119.89659476280212
71,44,0.26461658159724843,0.20558118130415773,-1.0,0.5321925750683519,0.5,119.89659476280212
72,47,0.24730475418330514,0.26939783023655123,-1.0,0.4755609971310821,0.5,119.89659476280212
73,46,0.21747003916893498,0.31756528336640144,-1.0,0.4755609971310821,0.5,119.89659476280212
74,46,0.1987886174116911,0.3670281107930106,-1.0,0.5632101684797625,0.5,119.89659476280212
75,45,0.3103061848764552,0.09708698720240687,-0.016000082717524813,0.5024446743041171,0.5,119.89659476280212
76,45,0.15039475317096646,0.4332837879097682,-1.0,0.5024446743041171,0.5,119.89659476280212
77,44,0.19297784071146676,0.3603314747574505,-1.0,0.61643168903,0.5,119.89659476280212
78,44,0.23165315876078416,0.27190569952101235,-1.0,0.61643168903,0.5,119.89659476280212
79,45,0.22758433754902604,0.2700694025046502,-1.0,0.6428667795761945,0.5,119.89659476280212
80,47,0.24374889238042907,0.27211340391332894,-1.0,0.5075115193865591,0.5,119.89659476280212
81,47,0.3031057596244964,0.07264698630970515,0.14380006748511606,0.4492354963036276,0.5,119.89659476280212
82,49,0.25780818469229255,0.19867019483426265,-1.0,0.5096863565507372,0.5,119.89659476280212
83,49,0.2854865565042818,0.08506180379582891,0.07178012697471199,0.5071012324246568,0.5,119.89659476280212
84,44,0.2509551246980697,0.20231508467998482,-1.0,0.5071012324246568,0.5,119.89659476280212
85,47,0.21543972524831936,0.32128409281901266,-1.0,0.47489313313993337,0.5,119.89659476280212
86,48,0.22185780054289858,0.3209761598752938,-1.0,0.506097465209136,0.5,119.89659476280212
87,48,0.19351240020534655,0.3632242259195107,-1.0,0.4646624260977134,0.5,119.89659476280212
88,43,0.08933162199668881,0.4803438494666292,-1.0,0.46310961517988725,0.5,119.89659476280212
89,49,0.14699256212400844,0.4313162066041279,-1.0,0.46824289753778786,0.5,119.89659476280212
90,49,0.17377806255775483,0.39706476340028124,-1.0,0.4319910841257829,0.5,119.89659476280212
