gen,nevals,avg,stddev,min,max,mutation,time
0,50,0.2183692722588085,0.0,0.2183692722588085,0.2183692722588085,0.3,114.67187476158142
1,47,0.06544612642828017,0.10673935075161013,-0.0159999991542129,0.2817710693296371,0.3,114.67187476158142
2,45,0.10211095545104691,0.1265793544142691,-0.01600008319191747,0.5811881118697222,0.3,114.67187476158142
3,41,0.143036118193237,0.14497263734474494,-0.01600001455973285,0.5811881118697222,0.3,114.67187476158142
4,45,0.14045058923189788,0.12489079350809451,-0.016000089569607627,0.42892062440629625,0.3,114.67187476158142
5,45,0.15907378213483045,0.13006642577351102,-0.01999999999999945,0.44128948798140266,0.3,114.67187476158142
6,47,0.16928996799620408,0.11939885413494378,-0.017142945566693654,0.3985518302853321,0.3,114.67187476158142
7,48,0.16777469882709986,0.12213659759665291,-0.01600010305670294,0.514419935848893,0.3,114.67187476158142
8,45,0.17702632895038875,0.1410421579689779,-0.017777821120040494,0.514419935848893,0.3,114.67187476158142
9,47,0.22307884397494507,0.13096741829652966,-0.02000000947837213,0.514419935848893,0.3,114.67187476158142
10,46,0.22498644874588933,0.12542802615075999,-0.016666719956313487,0.40176503952270975,0.3,114.67187476158142
11,47,0.24882917908852373,0.15958679377118604,-0.019999969575996656,0.6148542951351348,0.3,114.67187476158142
12,50,0.24738876295209206,0.13563471923852352,-0.017500002813013213,0.5940572397257604,0.3,114.67187476158142
13,42,0.27185210972519386,0.11103004394619362,-0.01666666186112206,0.464272978723489,0.3,114.67187476158142
14,46,0.3045522297767328,0.11291888939248544,-0.0166662300123143,0.5514486894256595,0.3,114.67187476158142
15,46,0.2859078251998958,0.12398622403837732,-0.016000014508732185,0.5951539476430392,0.3,114.67187476158142
16,48,0.2971290889424296,0.11814675407605323,-0.013333333572855313,0.5544778180970992,0.3,114.67187476158142
17,45,0.3080199985658267,0.10824239438699873,0.12669690346895285,0.5213319584979218,0.3,114.67187476158142
18,50,0.26773336099896367,0.11319865126379965,0.06773829774385413,0.7194645233101851,0.3,114.67187476158142
19,46,0.2819376584261076,0.12482916815480065,-0.019999992240775456,0.5486472580922077,0.3,114.67187476158142
20,44,0.29339541779176964,0.11820940932453526,-0.016666655508344688,0.5303138487100341,0.3,114.67187476158142
21,47,0.28697178763012243,0.11631206546954666,-0.020000006650207864,0.6540967487864832,0.3,114.67187476158142
22,47,0.2956326735522358,0.11044918235067437,0.07731507415348748,0.5274245902370837,0.3,114.67187476158142
23,43,0.3080161221545951,0.12101422976349534,-0.018000052634445162,0.5822001265640885,0.3,114.67187476158142
24,47,0.30673833717620846,0.10172621673234784,0.11644393053487007,0.5813516308050313,0.3,114.67187476158142
25,45,0.29231871396898446,0.13992693642970774,-0.020000028865799525,0.5813516308050313,0.3,114.67187476158142
26,44,0.27754945084238786,0.13102540812075233,-0.017142858159578566,0.5813516308050313,0.3,114.67187476158142
27,43,0.27425268804450725,0.21386058294698257,-1.0,0.5382417348189543,0.3,114.67187476158142
28,45,0.27554303967427307,0.11097414764069055,-0.017142821813296075,0.5382417348189543,0.3,114.67187476158142
29,47,0.2678527275061336,0.11898286316646335,-0.016666630541300503,0.5157659479764684,0.3,114.67187476158142
30,47,0.2649913836862807,0.11748676984817254,-0.020000044938460342,0.515856477322355,0.3,114.67187476158142
31,42,0.27928576665378824,0.12835933253536205,-0.01714282998195274,0.6265549995334694,0.3,114.67187476158142
32,47,0.2811346906532195,0.14268391191700103,-0.016000001337370142,0.6265549995334694,0.3,114.67187476158142
33,47,0.2815392276158479,0.13413864608684434,-0.016666800713242308,0.6308764732759551,0.3,114.67187476158142
34,47,0.27305277940831263,0.13690726048947074,-0.016666655386665598,0.5760413132020954,0.3,114.67187476158142
35,44,0.2853412264876121,0.16622759347168764,-0.01999999999999945,0.6722730080189913,0.3,114.67187476158142
36,48,0.25141251222308253,0.13908883574784855,-0.016000107621361833,0.5812075340559676,0.3,114.67187476158142
37,49,0.2962619632032239,0.11281664429992264,0.1166645596201842,0.6546795108700353,0.3,114.67187476158142
38,44,0.2668223334836629,0.15101156441937338,-0.017142783069753104,0.6546795108700353,0.3,114.67187476158142
39,48,0.2173517032860618,0.1275362746490876,-0.01714284324168828,0.5622167241755718,0.3,114.67187476158142
40,45,0.2547737801273798,0.12753725778540825,-0.017142933762579717,0.5603070712685322,0.3,114.67187476158142
41,44,0.2405247363530985,0.13042167428954685,-0.01714285091464024,0.5603070712685322,0.3,114.67187476158142
42,49,0.25621039850110294,0.12916738435340003,-0.017499969381365808,0.5373777339178425,0.3,114.67187476158142
43,48,0.28930903659848534,0.11581265543180148,-0.014999988085480039,0.5829127359447994,0.3,114.67187476158142
44,46,0.2942448502302347,0.14998676122615298,-0.01666670284979899,0.8112474589130203,0.3,114.67187476158142
45,45,0.3059724394614028,0.12042820954477956,-0.016000045761583374,0.8112474589130203,0.3,114.67187476158142
46,46,0.28974659584645557,0.09364026372983589,-0.01714279296342212,0.5159773048588084,0.3,114.67187476158142
47,47,0.2783703326218358,0.1225327661140681,-0.020000000160958535,0.5159773048588084,0.3,114.67187476158142
